,Simplification Threshold,Count
88,0.0000019071812857873738,382
89,0.000001907268597278744,381
90,0.0000019072958821197972,380
91,0.0000019073013390880078,379
92,0.0000019073067960562184,378
93,0.0000019073158910032362,377
94,0.000001907332261907868,376
95,0.0000019073406747338595,375
96,0.000002026474248850718,374
97,0.000002026523361564614,373
98,0.00000202653154701693,372
99,0.00000202653154701693,371
100,0.0000020265406419639476,370
101,0.0000020265406419639476,369
102,0.0000021457381080836058,368
103,0.0000021457381080836058,367
104,0.000002145754024240887,366
105,0.0000021457585717143957,365
106,0.000002264823706354946,364
107,0.0000022648382582701743,363
108,0.0000022649255697615445,362
109,0.0000022649292077403516,361
110,0.0000022649492166237906,360
111,0.000002264951945107896,359
112,0.000002264954673592001,358
113,0.0000022649574020761065,357
114,0.0000022649655875284225,356
115,0.000002264967406517826,355
116,0.000002383312676101923,355
117,0.000002384145773248747,354
118,0.0000023841603251639754,353
119,0.000002384165782132186,352
120,0.00000250291486736387,352
121,0.000002503304131096229,351
122,0.0000025033295969478786,350
123,0.000002503351424820721,349
124,0.000002503351424820721,348
125,0.0000025033696147147566,347
126,0.0000025033732526935637,346
127,0.000002503375981177669,345
128,0.0000025033773454197217,344
129,0.000002503379619156476,343
130,0.000002503380073903827,342
131,0.00000262256980931852,341
132,0.0000026225889087072574,340
133,0.000002741464413702488,339
134,0.000002741657226579264,338
135,0.0000027417700039222836,337
136,0.0000027417709134169854,336
137,0.000002860975655494258,335
138,0.0000029801522032357752,334
139,0.000002980208591907285,333
140,0.0000029802190510963555,332
141,0.0000030990922823548317,331
142,0.0000030993851396488026,330
143,0.000003099386958638206,329
144,0.00000321856168739032,328
145,0.000003218594429199584,327
146,0.0000032186080716201104,326
147,0.0000032186117095989175,325
148,0.000003218629899492953,324
149,0.000003337772795930505,323
150,0.000003337796442792751,322
151,0.0000033378182706655934,321
152,0.000003456869308138266,320
153,0.0000034568838600534946,319
154,0.0000034568911360111088,318
155,0.0000034569493436720222,317
156,0.0000034569529816508293,316
157,0.000003456978447502479,315
158,0.0000034570443858683575,314
159,0.000003457046659605112,313
160,0.000003457054845057428,312
161,0.0000035760822356678545,311
162,0.0000035761622712016106,310
163,0.000003576216840883717,309
164,0.0000035762423067353666,308
165,0.0000036954079405404627,307
166,0.000003695431587402709,306
167,0.0000036954579627490602,305
168,0.0000036954579627490602,304
169,0.0000036954713777959114,303
170,0.0000036954738789063413,302
171,0.000003814056981354952,301
172,0.0000038145863072713837,300
173,0.000003814629963017069,299
174,0.0000038146317820064723,298
175,0.0000038146545193740167,297
176,0.000003814664978563087,296
177,0.000003814669980783947,295
178,0.0000039338137867162,294
179,0.00000393385471397778,293
180,0.000003933867446903605,292
181,0.0000039338733586191665,291
182,0.000004053017619298771,290
183,0.000004053044904139824,289
184,0.000004053088559885509,288
185,0.00000417228238802636,287
186,0.00000417228739024722,286
187,0.000004291359800845385,285
188,0.000004291374352760613,284
189,0.000004291388904675841,283
190,0.000004410190740600228,282
191,0.000004410423571243882,281
192,0.0000044105945562478155,280
193,0.00000441066367784515,279
194,0.000004410691872180905,278
195,0.00000452992344435188,277
196,0.000004529931629804196,276
197,0.000004648791218642145,275
198,0.000004649112270271871,274
199,0.000004649129550671205,273
200,0.000004649130914913258,272
201,0.000004768167855218053,271
202,0.000004768255166709423,270
203,0.000004768280632561073,269
204,0.000004768308826896828,268
205,0.00000476833565699053,267
206,0.0000047683497541584074,266
207,0.0000048874999265535735,265
208,0.000004887534942099592,264
209,0.0000050065900722984225,263
210,0.000005006671926821582,262
211,0.000005006746960134478,261
212,0.000005006751052860636,260
213,0.000005125924872118048,259
214,0.000005244881322141737,258
215,0.000005245114152785391,257
216,0.0000052451223382377066,256
217,0.000005364123353501782,255
218,0.000005483589575305814,254
219,0.0000056022690841928124,253
220,0.0000056023491197265685,252
221,0.0000056027292885119095,251
222,0.000005721950401493814,250
223,0.000005721980414818972,249
224,0.000005721983143303078,248
225,0.00000572200997339678,247
226,0.0000058411860663909465,246
227,0.000005841195161337964,245
228,0.000005960363523627166,244
229,0.000005960402631899342,243
230,0.000005960439921182115,242
231,0.0000060794827732024714,241
232,0.000006079555532778613,240
233,0.000006198533810675144,239
234,0.000006198837581905536,238
235,0.000006198843948368449,237
236,0.000006198845767357852,236
237,0.000006317648512776941,235
238,0.00000631783768767491,234
239,0.000006317979568848386,233
240,0.0000064369451138190925,232
241,0.000006437211595766712,231
242,0.000006437240699597169,230
243,0.0000065563235693844035,229
244,0.000006675583790638484,228
245,0.000006794791261199862,227
246,0.0000067948885771329515,226
247,0.000006794889031880302,225
248,0.000006794891305617057,224
249,0.000006912945536896586,223
250,0.000006914020559634082,222
251,0.000006914063305885065,221
252,0.000007032816938590258,220
253,0.000007032998837530613,219
254,0.000007033046131255105,218
255,0.000007033107976894826,217
256,0.000007033272595435847,216
257,0.0000071519825723953545,215
258,0.000007152461876103189,214
259,0.000007152508260332979,213
260,0.000007271348295034841,212
261,0.000007271464710356668,211
262,0.000007271606591530144,210
263,0.000007390872269752435,209
264,0.000007390890459646471,208
265,0.000007509486749768257,207
266,0.000007510053364967462,206
267,0.0000075100742833456025,205
268,0.0000075101179390912876,204
269,0.00000751014476918499,203
270,0.0000076292562880553305,202
271,0.000007748471034574322,201
272,0.000007748473763058428,200
273,0.000007748481948510744,199
274,0.000007748556527076289,198
275,0.000007866372470743954,197
276,0.000007867551175877452,196
277,0.000007867614840506576,195
278,0.000007867665772209875,194
279,0.000007867694876040332,193
280,0.00000786773489380721,192
281,0.000007986798664205708,191
282,0.000007986940545379184,190
283,0.000008225389137805905,189
284,0.00000834415914141573,188
285,0.000008344242814928293,187
286,0.000008344355592271313,186
287,0.000008344370144186541,185
288,0.000008344562957063317,184
289,0.000008463628546451218,183
290,0.0000084636703832075,182
291,0.00000846367584017571,181
292,0.000008582892405684106,180
293,0.000008582988812122494,179
294,0.000008821278242976405,178
295,0.00000882140375324525,177
296,0.000008821443771012127,176
297,0.0000089405457401881,175
298,0.000008940563020587433,174
299,0.000008940580300986767,173
300,0.00000917869692784734,172
301,0.000009178869731840678,171
302,0.000009296927601099014,170
303,0.000009417100955033675,169
304,0.000009417383807885926,168
305,0.000009417410183232278,167
306,0.000009535535355098546,166
307,0.000009536102879792452,165
308,0.000009536651305097621,164
309,0.000009774681529961526,163
310,0.000009774903446668759,162
311,0.00000977497074927669,161
312,0.00000989423097053077,160
313,0.000010013056453317404,159
314,0.000010013394785346463,158
315,0.000010013462087954395,157
316,0.000010132182069355622,156
317,0.000010371081771154422,155
318,0.000010371082680649124,154
319,0.00001060847716871649,153
320,0.000010609142918838188,152
321,0.000010609179298626259,151
322,0.000010609273886075243,150
323,0.000010609463970467914,149
324,0.000010609526725602336,148
325,0.000010728671441029292,147
326,0.000010728687811933924,146
327,0.000010728761481004767,145
328,0.00001084792529582046,144
329,0.000010847929843293969,143
330,0.000010966774425469339,142
331,0.000011074589565396309,142
332,0.000011085518053732812,141
333,0.000011086303857155144,140
334,0.000011205464943486731,139
335,0.000011205555892956909,138
336,0.000011443305993452668,137
337,0.000011443575203884393,136
338,0.000011561656720004976,135
339,0.000011562893632799387,134
340,0.000011563198313524481,133
341,0.000011681859177770093,132
342,0.000011791940778493881,132
343,0.00001192063427879475,131
344,0.000012039374269079417,130
345,0.000012039610737701878,129
346,0.000012158996469224803,128
347,0.00001215908196172677,127
348,0.000012272677849978209,127
349,0.000012278065696591511,126
350,0.000012395496014505625,125
351,0.000012397067621350288,124
352,0.00001251674348168308,123
353,0.000012516816241259221,122
354,0.000012634845916181803,121
355,0.000012635216990020126,120
356,0.000012755028365063481,119
357,0.000012755141142406501,118
358,0.000012755196621583309,117
359,0.000012993352356716059,116
360,0.000012993628843105398,115
361,0.00001311246887780726,114
362,0.000013112775377521757,113
363,0.000013112851775076706,112
364,0.000013231776392785832,111
365,0.000013351002053241245,110
366,0.000013351293091545813,109
367,0.000013469849363900721,108
368,0.00001346998760709539,107
369,0.000013470536941895261,106
370,0.000013588891306426376,105
371,0.000013589076843345538,104
372,0.000013828078408550937,103
373,0.000013947126717539504,102
374,0.000014065721188671887,101
375,0.00001418495230609551,100
376,0.000014543376892106608,99
377,0.000014900637324899435,98
378,0.0000150199412018992,97
379,0.00001512584276497364,97
380,0.000015258367056958377,96
381,0.00001549705302750226,95
382,0.000015735406122985296,94
383,0.000015854475350352004,93
384,0.000015973299014149234,92
385,0.00001597373375261668,91
386,0.000016329591744579375,90
387,0.000016569862054893747,89
388,0.000016807676729513332,88
389,0.00001680791137914639,87
390,0.00001680815330473706,86
391,0.000017165166354971007,85
392,0.000017284688510699198,84
393,0.000017404043319402263,83
394,0.000017523365386296064,82
395,0.00001752349089656491,81
396,0.00001776186763891019,80
397,0.00001799951496650465,79
398,0.00001811563561204821,79
399,0.000018707592971622944,79
400,0.00001871456333901733,78
401,0.000019155442714691162,78
402,0.000019191749743185937,77
403,0.000019192249965271913,76
404,0.000019310999050503597,75
405,0.000019430328393355012,74
406,0.000019668794266181067,73
407,0.000019788283680099994,72
408,0.00001990553573705256,71
409,0.00002002629844355397,70
410,0.0000200264166778652,69
411,0.00002026160655077547,68
412,0.000020264258637325838,67
413,0.00002026482979999855,66
414,0.0000205022151931189,65
415,0.00002074052463285625,64
416,0.000020860989025095478,63
417,0.0000210995913221268,62
418,0.000021336672944016755,61
419,0.000021576097424258478,60
420,0.000022172258468344808,59
421,0.000022527558030560613,58
422,0.000022694701328873634,58
423,0.000022767213522456586,57
424,0.000023244592739501968,56
425,0.000023719803721178323,55
426,0.00002407929969194811,54
427,0.000024421606212854385,54
428,0.000024670996936038136,53
429,0.000024795088393148035,52
430,0.000024912944354582578,51
431,0.000025509143597446382,50
432,0.000025867571821436286,49
433,0.000026343950594309717,48
434,0.000026462712412467226,47
435,0.000026582827558740973,46
436,0.000027054731617681682,45
437,0.00002751016290858388,45
438,0.00002801220034598373,44
439,0.000028131238650530577,43
440,0.00002825140290951822,42
441,0.00002908519672928378,41
442,0.000029439746867865324,40
443,0.00002968026092275977,39
444,0.00002968180888274219,38
445,0.00003158910112688318,37
446,0.000031780567951500416,37
447,0.00003242243838030845,36
448,0.000032660904253134504,35
449,0.000033018921385519207,34
450,0.00003337719681439921,33
451,0.00003463344182819128,33
452,0.00003491583629511297,33
453,0.00003516440847306512,32
454,0.00003516541619319469,31
455,0.00003621377982199192,31
456,0.00003635495522757992,30
457,0.00003647273115348071,29
458,0.00003683289105538279,28
459,0.000037788107874803245,27
460,0.00003790282062254846,26
461,0.000038574798963963985,26
462,0.00003859016578644514,26
463,0.000041358827729709446,25
464,0.000042791434680111706,24
465,0.00004279216955183074,23
466,0.00004398550299811177,22
467,0.000045175416744314134,21
468,0.00004532141610980034,21
469,0.00004648360481951386,20
470,0.000047155190259218216,20
471,0.00004801573231816292,20
472,0.000048050424084067345,20
473,0.00004875393642578274,19
474,0.00004946902845404111,18
475,0.00004947208799421787,18
476,0.00004982702012057416,17
477,0.000051851384341716766,16
478,0.00005238060839474201,16
479,0.00005379645153880119,16
480,0.00005503429565578699,16
481,0.0000556281884200871,16
482,0.000056698801927268505,16
483,0.00005682662595063448,16
484,0.00005754566518589854,16
485,0.00005781249637948349,15
486,0.00005829019210068509,14
487,0.00005876554496353492,13
488,0.000061024940805509686,12
489,0.0000611164141446352,12
490,0.00006584357470273972,12
491,0.00006598990876227617,12
492,0.00006601697532460093,12
493,0.00007184941205196083,12
494,0.00007481779903173447,12
495,0.00007592991460114717,12
496,0.0000761184492148459,12
497,0.00007694819942116737,12
498,0.000079344492405653,12
499,0.00007952970918267965,12
500,0.00007959597860462964,12
501,0.0000796872191131115,12
502,0.00008462276309728622,12
503,0.00008522793359588832,11
504,0.0000864928588271141,11
505,0.00008680438622832298,11
506,0.00009171460988000035,11
507,0.00009211714495904744,11
508,0.00009304715786129236,11
509,0.0000931432587094605,11
510,0.00010322057642042637,11
511,0.0001085312687791884,11
512,0.00010867067612707615,11
513,0.00011044088751077652,11
514,0.00011048174928873777,11
515,0.00011101283598691225,11
516,0.00011191610246896744,11
517,0.00011394986358936876,10
518,0.00011478096712380648,10
519,0.00011496630031615496,10
520,0.00011729588732123375,10
521,0.00011919520329684019,10
522,0.0001209429174195975,10
523,0.00012258999049663544,10
524,0.00012701773084700108,10
525,0.00012844696175307035,10
526,0.00012905895709991455,10
527,0.00012934306869283319,10
528,0.00013439031317830086,10
529,0.00013607041910290718,10
530,0.00013730552745983005,10
531,0.00013861519983038306,10
532,0.00013990397565066814,10
533,0.0001455220626667142,10
534,0.00014633341925218701,10
535,0.00015164318028837442,10
536,0.0001541749807074666,10
537,0.00015563517808914185,10
538,0.00015665160026401281,10
539,0.00015710131265223026,10
540,0.00015776715008541942,10
541,0.00016061868518590927,10
542,0.00016117584891617298,10
543,0.00016173115000128746,10
544,0.00016300962306559086,10
545,0.0001639178954064846,10
546,0.00016755296383053064,10
547,0.00016949977725744247,10
548,0.00017633999232202768,10
549,0.00017672625835984945,10
550,0.00018341292161494493,10
551,0.00018967618234455585,10
552,0.00019581132801249623,10
553,0.0001970570010598749,10
554,0.00019909476395696402,10
555,0.00020321086049079895,10
556,0.00020507600856944919,10
557,0.00020696409046649933,10
558,0.00021029182244092226,10
559,0.00021553528495132923,10
560,0.00021737898350693285,10
561,0.00021922617452219129,10
562,0.00022226443979889154,10
563,0.00022287678439170122,10
564,0.00022348586935549974,10
565,0.0002270250115543604,10
566,0.00022818526485934854,10
567,0.00022944528609514236,10
568,0.00023067885194905102,10
569,0.00023651402443647385,10
570,0.00024406518787145615,10
571,0.00024490884970873594,10
572,0.0002484822762198746,10
573,0.0002500317641533911,10
574,0.0002578180283308029,10
575,0.00025852443650364876,10
576,0.0002602871973067522,10
577,0.0002623163163661957,10
578,0.0002623621840029955,10
579,0.00026741798501461744,10
580,0.00026927789440378547,10
581,0.0002711550332605839,10
582,0.00027282623341307044,10
583,0.00027463282458484173,10
584,0.00028027419466525316,10
585,0.0002846128772944212,10
586,0.00028943910729140043,10
587,0.0002926550805568695,10
588,0.0002950511407107115,10
589,0.0002954872325062752,10
590,0.0002977189142256975,10
591,0.00030061788856983185,10
592,0.000301514461170882,10
593,0.0003016878617927432,10
594,0.0003098432789556682,10
595,0.00030996534042060375,10
596,0.00031129433773458004,10
597,0.000317852885928005,10
598,0.0003225337713956833,10
599,0.00032945722341537476,10
600,0.0003306767903268337,10
601,0.0003327789017930627,10
602,0.0003346370067447424,10
603,0.00034378422424197197,10
604,0.00034402485471218824,10
605,0.0003492238465696573,10
606,0.0003541279584169388,10
607,0.000363691127859056,10
608,0.00036679068580269814,10
609,0.00036841712426394224,10
610,0.0003687003627419472,10
611,0.0003698363434523344,10
612,0.00037055753637105227,10
613,0.00037067709490656853,10
614,0.000377541349735111,10
615,0.0003781062550842762,10
616,0.0003813275834545493,10
617,0.00038768909871578217,10
618,0.0003891497617587447,10
619,0.0003898030845448375,10
620,0.0003978065215051174,10
621,0.0003982218913733959,10
622,0.0004067951813340187,10
623,0.00042066338937729597,10
624,0.0004226762102916837,10
625,0.00042396970093250275,10
626,0.00042740441858768463,10
627,0.00043322425335645676,10
628,0.00044028833508491516,10
629,0.0004491874133236706,10
630,0.00046607619151473045,10
631,0.00047325086779892445,10
632,0.0004755435511469841,10
633,0.0004842188209295273,10
634,0.00048678601160645485,10
635,0.0004939648788422346,10
636,0.0005003036931157112,10
637,0.0005013137124478817,10
638,0.0005048820748925209,10
639,0.0005064517026767135,10
640,0.000511889869812876,10
641,0.0005188261857256293,10
642,0.0005205710185691714,10
643,0.000531182624399662,10
644,0.000532329548150301,10
645,0.0005379312206059694,10
646,0.0005393722094595432,10
647,0.00054024753626436,10
648,0.0005407576682046056,10
649,0.0005569257773458958,10
650,0.0005576936528086662,10
651,0.0005598006537184119,10
652,0.0005638315342366695,10
653,0.0005718694301322103,10
654,0.0005738723557442427,10
655,0.0005760999629274011,10
656,0.0005764570087194443,10
657,0.0005865022540092468,10
658,0.0005875012720935047,10
659,0.0006035403348505497,10
660,0.0006040543084964156,10
661,0.0006154802395030856,10
662,0.0006253255996853113,10
663,0.0006330369506031275,10
664,0.0006343107670545578,10
665,0.0006363491993397474,10
666,0.0006397160468623042,10
667,0.0006427906919270754,10
668,0.0006528420490212739,10
669,0.0006568827666342258,10
670,0.0006591659039258957,10
671,0.0006615312304347754,10
672,0.0006618074839934707,10
673,0.000664302846416831,10
674,0.0006891709053888917,10
675,0.0006951901596039534,10
676,0.0007033641450107098,10
677,0.0007119141519069672,10
678,0.0007129175355657935,10
679,0.0007133698090910912,10
680,0.0007148319855332375,10
681,0.0007152932230383158,10
682,0.0007258577388711274,10
683,0.0007283141603693366,10
684,0.0007395290303975344,10
685,0.0007425942458212376,10
686,0.0007470636628568172,10
687,0.0007568799192085862,10
688,0.0007630613399669528,10
689,0.0007639299146831036,10
690,0.0007732934318482876,10
691,0.0008025623392313719,10
692,0.000832580029964447,10
693,0.0008396300254389644,10
694,0.0008400504011660814,10
695,0.0008400643127970397,10
696,0.000841955654323101,10
697,0.0008464460261166096,10
698,0.0008468319429084659,10
699,0.0008473433554172516,10
700,0.000849880394525826,10
701,0.0008512046188116074,10
702,0.0008543668664060533,10
703,0.0008563864976167679,10
704,0.0008566798642277718,10
705,0.0008586598560214043,10
706,0.0008736414602026343,10
707,0.0008790004067122936,10
708,0.0008857715874910355,10
709,0.0008864388801157475,10
710,0.0008892815094441175,10
711,0.00090228789485991,10
712,0.0009313704213127494,10
713,0.0009367559105157852,10
714,0.0009433580562472343,10
715,0.0009521632455289364,10
716,0.0009579344186931849,10
717,0.0009639726486057043,10
718,0.0009848074987530708,10
719,0.000990127446129918,10
720,0.0010065357200801373,10
721,0.0010152721079066396,10
722,0.0010165345156565309,10
723,0.0010204586433246732,10
724,0.0010295723332092166,10
725,0.0010485202074050903,10
726,0.0010734919924288988,10
727,0.0010862820781767368,10
728,0.0010924545349553227,10
729,0.001097151543945074,10
730,0.0011122925207018852,10
731,0.0011125243036076427,10
732,0.0011264241766184568,10
733,0.0011643529869616032,10
734,0.0011711609549820423,10
735,0.0011805869871750474,10
736,0.001181799336336553,10
737,0.0011892863549292088,10
738,0.0012009572237730026,10
739,0.0012624296359717846,10
740,0.0012663016095757484,10
741,0.00126727856695652,10
742,0.001272361259907484,10
743,0.0012934224214404821,10
744,0.0013169795274734497,10
745,0.0013317316770553589,10
746,0.001339686568826437,10
747,0.0013480032794177532,10
748,0.001387602649629116,10
749,0.0013882122002542019,10
750,0.0013923720689490438,10
751,0.0013927577529102564,10
752,0.00139430514536798,10
753,0.0013970138970762491,10
754,0.0014030436286702752,10
755,0.001409319695085287,10
756,0.0014188345521688461,10
757,0.0014216410927474499,10
758,0.0014274809509515762,10
759,0.0014317434979602695,10
760,0.0014397096820175648,10
761,0.0014506981242448092,10
762,0.0014529165346175432,10
763,0.0014595766551792622,10
764,0.0014837333001196384,10
765,0.0014987208414822817,10
766,0.0015530844684690237,10
767,0.0015563875203952193,10
768,0.0015751263126730919,10
769,0.001584336394444108,10
770,0.0015874027740210295,10
771,0.0016030373517423868,10
772,0.0016151131130754948,10
773,0.0016209220048040152,10
774,0.0016487366519868374,10
775,0.0016494974261149764,10
776,0.0016642111586406827,10
777,0.0016767997294664383,10
778,0.0016793167451396585,10
779,0.0016852754633873701,10
780,0.0017445781268179417,10
781,0.0017801495268940926,10
782,0.001796315424144268,10
783,0.0018263859674334526,10
784,0.001846026862040162,10
785,0.0018505274783819914,10
786,0.001855536364018917,10
787,0.0018727928400039673,10
788,0.0018819207325577736,10
789,0.0018828624160960317,10
790,0.001882922020740807,10
791,0.0019039474427700043,10
792,0.0019143689423799515,10
793,0.0019167461432516575,10
794,0.0019229261670261621,10
795,0.0019252398051321507,10
796,0.0019269967451691628,10
797,0.0019805333577096462,10
798,0.0020025335252285004,10
799,0.002012106589972973,10
800,0.0020471049938350916,10
801,0.0020645568147301674,10
802,0.0020672506652772427,10
803,0.0021170354448258877,10
804,0.0021172314882278442,10
805,0.002131957560777664,10
806,0.002151781227439642,10
807,0.0022272877395153046,10
808,0.0022391232196241617,10
809,0.002272393787279725,10
810,0.0022962763905525208,10
811,0.0023182386066764593,10
812,0.0023256982676684856,10
813,0.002332813572138548,10
814,0.002343445783481002,10
815,0.0023450267035514116,10
816,0.0023463808465749025,10
817,0.0023530186153948307,10
818,0.0023784376680850983,10
819,0.0023892992176115513,10
820,0.00246278103441,10
821,0.0024746060371398926,10
822,0.002480529248714447,10
823,0.002539577893912792,10
824,0.0026023718528449535,10
825,0.0026886581908911467,10
826,0.002705281600356102,10
827,0.002747129648923874,10
828,0.0027737582568079233,10
829,0.002776387380436063,10
830,0.00278170732781291,10
831,0.0028153513558208942,10
832,0.002880603075027466,10
833,0.0028812868986278772,10
834,0.002915570978075266,10
835,0.0029258308932185173,10
836,0.0029445807449519634,10
837,0.0030014319345355034,10
838,0.00303198816254735,10
839,0.0031145925167948008,10
840,0.0031160865910351276,10
841,0.0031517113093286753,10
842,0.0031740753911435604,10
843,0.0032002164516597986,10
844,0.003201559651643038,10
845,0.0032380656339228153,10
846,0.003273098962381482,10
847,0.0032839709892868996,10
848,0.00331265851855278,10
849,0.0033261352218687534,10
850,0.003364197677001357,10
851,0.0033685630187392235,10
852,0.0033830772154033184,10
853,0.003427285235375166,10
854,0.0034533068537712097,10
855,0.003470181953161955,10
856,0.003527768887579441,10
857,0.003529150504618883,10
858,0.0036240005865693092,10
859,0.003624426433816552,10
860,0.0036329717840999365,10
861,0.0036343629471957684,10
862,0.0036712107248604298,10
863,0.0037264004349708557,10
864,0.0037270248867571354,10
865,0.0037613450549542904,10
866,0.0038465673569589853,10
867,0.0038668217603117228,10
868,0.0038684948813170195,10
869,0.0038756930734962225,10
870,0.003937751520425081,10
871,0.003953448496758938,10
872,0.0039643701165914536,10
873,0.003985561430454254,10
874,0.004004014655947685,10
875,0.004006783477962017,10
876,0.004008703399449587,10
877,0.004012683406472206,10
878,0.0040814634412527084,10
879,0.0040901172906160355,10
880,0.004111344460397959,10
881,0.004175251349806786,10
882,0.0041846176609396935,10
883,0.0041941264644265175,10
884,0.004248194396495819,10
885,0.004253024701029062,10
886,0.004261831287294626,10
887,0.004304247442632914,10
888,0.004315530881285667,10
889,0.004398206248879433,10
890,0.0044835349544882774,10
891,0.004506946541368961,10
892,0.004565796814858913,10
893,0.004602140747010708,10
894,0.004606008064001799,10
895,0.004685165826231241,10
896,0.004712034948170185,10
897,0.004729916341602802,10
898,0.004908035509288311,10
899,0.004920069128274918,10
900,0.004941990599036217,10
901,0.0050315167754888535,10
902,0.005036599934101105,10
903,0.005047352518886328,10
904,0.005070524290204048,10
905,0.005075468216091394,10
906,0.005079803988337517,10
907,0.0051362169906497,10
908,0.005193968303501606,10
909,0.005309713073074818,10
910,0.005387821234762669,10
911,0.005437859334051609,10
912,0.005456073209643364,10
913,0.005713343620300293,10
914,0.005803704261779785,10
915,0.005910868756473064,10
916,0.005980862304568291,10
917,0.006009072996675968,10
918,0.0060570319183170795,10
919,0.006113537587225437,10
920,0.006159303709864616,10
921,0.00622312817722559,10
922,0.0063897231593728065,10
923,0.006507915444672108,10
924,0.006511514075100422,10
925,0.00663524866104126,10
926,0.006657392717897892,10
927,0.0067910924553871155,10
928,0.006926264613866806,10
929,0.00703869853168726,10
930,0.007047104649245739,10
931,0.007126113399863243,10
932,0.0071959164924919605,10
933,0.007333684712648392,10
934,0.007358956150710583,10
935,0.007433392107486725,10
936,0.0075265769846737385,10
937,0.007557609584182501,10
938,0.007696159649640322,10
939,0.007724020630121231,10
940,0.00819103978574276,10
941,0.008406228385865688,10
942,0.008692266419529915,10
943,0.008787809871137142,10
944,0.00912507064640522,10
945,0.009234570898115635,10
946,0.00940643809735775,10
947,0.009495750069618225,10
948,0.010001491755247116,10
949,0.010273225605487823,10
950,0.010600303299725056,10
951,0.010778667405247688,10
952,0.010791719891130924,10
953,0.011026338674128056,10
954,0.01113424263894558,10
955,0.011227014474570751,10
956,0.011275497265160084,10
957,0.011322909966111183,10
958,0.011674960143864155,10
959,0.011908536776900291,10
960,0.012032920494675636,10
961,0.012296246364712715,10
962,0.012665119022130966,10
963,0.013380598276853561,10
964,0.013577962294220924,10
965,0.013902884908020496,10
966,0.01394639816135168,10
967,0.013984151184558868,10
968,0.014097516424953938,10
969,0.014732679352164268,10
970,0.014860758557915688,10
971,0.015404589474201202,10
972,0.015655696392059326,10
973,0.01575821451842785,10
974,0.01633535325527191,10
975,0.017111726105213165,10
976,0.01799113303422928,10
977,0.019091811031103134,10
978,0.019477222114801407,10
979,0.019537076354026794,10
980,0.019587837159633636,10
981,0.019643396139144897,10
982,0.020356088876724243,10
983,0.020773880183696747,10
984,0.021214673295617104,10
985,0.022317375987768173,10
986,0.02243206650018692,10
987,0.0241529643535614,10
988,0.02458885684609413,10
989,0.024677108973264694,10
990,0.025101369246840477,10
991,0.02529902383685112,10
992,0.02644100971519947,10
993,0.02711343765258789,10
994,0.02788638323545456,10
995,0.027984943240880966,10
996,0.030176963657140732,10
997,0.03172874078154564,10
998,0.033763594925403595,10
999,0.03397586569190025,10
1000,0.03453598916530609,10
