,id,fstart,fend,ftype,pers,volume,logvol,majority class,homogeneity,major class size,major class coverage,idx
59,489,-0,0.0005202832818031311,minima-saddle,0.00020561488054227084,256,5.54907608489522,amphibian,1,256,0.1896,60
60,503,-0,0.0005202832818031311,minima-saddle,0.000490068516228348,240,5.484796933490655,cocktail shaker,1,240,0.1993,61
61,509,5.960462772236497e-7,0.003118534805253148,minima-saddle,0.003117938758805394,885,6.786716950605081,lionfish,1,885,0.6556,62
62,510,-0,0.0005202832818031311,minima-saddle,0.00017331528943032026,276,5.6240175061873385,punching bag,1,276,0.2128,63
63,519,-0,0.0005202832818031311,minima-saddle,0.00007021180499577895,159,5.075173815233827,candle,1,159,0.1178,64
64,520,-0,0.0005202832818031311,minima-saddle,0.0001463782973587513,535,6.284134161070802,buckeye,1,535,0.3963,65
65,540,-0,0.0005202832818031311,minima-saddle,0.00017736769223120064,274,5.616771097666572,Band Aid,1,274,0.203,66
66,569,-0,0.0005202832818031311,minima-saddle,0.00014888131408952177,567,6.342121418721152,potter's wheel,1,567,0.42,67
67,573,-0,0.0005202832818031311,minima-saddle,0.0002112165529979393,196,5.2832037287379885,sturgeon,1,196,0.1452,68
68,576,-0,0.0020768519025295973,minima-saddle,0.0020768519025295973,806,6.693323668269949,space shuttle,1,806,0.6258,69
69,590,-0,0.0006366133457049727,minima-saddle,0.0006366133457049727,587,6.376726947898627,quill,1,587,0.4348,70
70,591,-0,0.0008718741592019796,minima-saddle,0.0008718741592019796,739,6.606650186198215,golfcart,1,739,0.5474,71
71,594,-0,0.0005202832818031311,minima-saddle,0.00017736769223120064,488,6.192362489474872,mousetrap,1,488,0.3615,72
72,596,-0,0.0010355116100981832,minima-saddle,0.0010355116100981832,955,6.862757913051401,jack-o'-lantern,1,955,0.7074,73
73,610,-0,0.00156589865218848,minima-saddle,0.00156589865218848,619,6.429719478039138,slide rule,1,619,0.5107,74
74,624,-0,0.0008697302546352148,minima-saddle,0.0008697302546352148,631,6.448889394146858,organ,1,631,0.4674,75
75,626,-0,0.0005202832818031311,minima-saddle,0.0002474478678777814,443,6.095824562432225,chain saw,1,443,0.3561,76
76,628,-0,0.000745018885936588,minima-saddle,0.000745018885936588,213,5.365976015021851,vacuum,1,213,0.1578,77
77,646,-0,0.0005202832818031311,minima-saddle,0.00017891713650897145,361,5.8916442118257715,swing,1,361,0.2674,78
78,667,-0,0.0005202832818031311,minima-saddle,0.0002669931564014405,193,5.267858159063328,plunger,1,193,0.148,79
79,692,4.768370445162873e-7,0.0005207601188476474,minima-saddle,0.00005149706339580007,79,4.382026634673881,llama,1,79,0.0585,80
80,706,-0,0.0014036574866622686,minima-saddle,0.0014036574866622686,781,6.661854740545311,thatch,1,781,0.5785,81
81,717,-0,0.0015886317705735564,minima-saddle,0.0015886317705735564,614,6.421622267806518,limousine,1,614,0.4548,82
82,721,-0,0.0005202832818031311,minima-saddle,0.00015555603022221476,89,4.499809670330265,wig,1,89,0.0659,83
83,739,0.000003576272320060525,0.0005238595541231917,minima-saddle,0.00002217260407633148,10,2.3978952727983707,tench,1,10,0.0074,84
84,753,-0,0.0009284476400353014,minima-saddle,0.0009284476400353014,720,6.580639137284949,pineapple,1,720,0.5333,85
85,754,2.3841855067985307e-7,0.0011507801245898008,minima-saddle,0.0011505417060106993,539,6.29156913955832,running shoe,0.9981446862220764,538,0.3985,86
86,762,-0,0.0006649667047895491,minima-saddle,0.0006649667047895491,583,6.369900982828227,thimble,1,583,0.4319,87
87,775,-0,0.0008450751192867756,minima-saddle,0.0008450751192867756,312,5.746203190540153,ant,1,312,0.2311,88
88,777,-0,0.0005202832818031311,minima-saddle,0.00022003613412380219,296,5.6937321388027,shopping basket,0.9966216087341309,295,0.2185,89
89,783,-0,0.0005202832818031311,minima-saddle,0.0004159538948442787,519,6.253828811575473,hard disc,1,519,0.3844,90
90,793,-0,0.0008825936238281429,minima-saddle,0.0008825936238281429,683,6.52795791762255,paddlewheel,1,683,0.5059,91
91,806,0.0003947432560380548,0.002796788467094302,minima-saddle,0.0024020452983677387,12,2.5649493574615367,cliff,1,12,0.0089,92
92,811,-0,0.0009715604246594012,minima-saddle,0.0009715604246594012,413,6.025865973825314,milk can,1,413,0.3601,93
93,819,-0,0.0005924138822592795,minima-saddle,0.0005924138822592795,846,6.741700694652055,pool table,1,846,0.6267,94
94,820,-0,0.0005202832818031311,minima-saddle,0.0002131234941771254,592,6.385194398997726,pinwheel,1,592,0.5073,95
95,822,-0,0.0007508557755500078,minima-saddle,0.0007508557755500078,495,6.206575926724928,birdhouse,0.9959595799446106,493,0.3652,96
96,834,-0,0.0012119814055040479,minima-saddle,0.0012119814055040479,692,6.541029999189903,hippopotamus,1,692,0.5126,97
97,837,-0,0.0005202832818031311,minima-saddle,0.0002636561985127628,292,5.680172609017068,crutch,1,292,0.2163,98
98,853,-0,0.0005202832818031311,minima-saddle,0.00013505500101018697,156,5.056245805348308,dalmatian,1,156,0.1156,99
99,856,-0,0.0005202832818031311,minima-saddle,0.000021576648578047752,76,4.343805421853684,safety pin,1,76,0.0581,100
100,864,-0,0.0005202832818031311,minima-saddle,0.00019858295854646713,646,6.472346294500901,marimba,1,646,0.4785,101
101,865,0.0000107287787614041,0.0005310120605645352,minima-saddle,0.00009095157292904332,11,2.4849066497880004,racket,1,11,0.0081,102
102,877,-0,0.002628445392474532,minima-saddle,0.002628445392474532,938,6.844815479208263,axolotl,0.9989339113235474,937,0.6941,103
103,881,-0,0.00134151556994766,minima-saddle,0.00134151556994766,467,6.148468295917647,kimono,1,467,0.3459,104
104,883,-0,0.0005202832818031311,minima-saddle,0.000021576648578047752,144,4.976733742420574,safety pin,1,144,0.11,105
105,890,0.000014543427823809907,0.000534826709626941,minima-saddle,0.00003707286305143498,12,2.5649493574615367,electric ray,1,12,0.0089,106
106,925,0.0000046491513785440475,0.0005249324331816752,minima-saddle,0.00007033068686723709,19,2.995732273553991,Saluki,1,19,0.0141,107
107,937,-0,0.002061267616227269,minima-saddle,0.002061267616227269,880,6.78105762593618,three-toed sloth,0.9988636374473572,879,0.6511,108
108,952,-0,0.0005202832818031311,minima-saddle,0.000058053239627042785,111,4.718498871295094,chime,1,111,0.0822,109
109,1007,-0,0.0008168459753505886,minima-saddle,0.0008168459753505886,444,6.09807428216624,pick,1,444,0.3679,110
110,1008,-0,0.0005202832818031311,minima-saddle,0.000010967194612021558,103,4.6443908991413725,shower cap,1,103,0.0763,111
111,1024,-0,0.000696654780767858,minima-saddle,0.000696654780767858,546,6.304448802421981,stinkhorn,1,546,0.4044,112
112,1032,0.000005245195097813848,0.000525528476900945,minima-saddle,0.0003623286902438849,42,3.7612001156935624,consomme,1,42,0.0334,113
113,1045,-0,0.0005202832818031311,minima-saddle,0.000023364747903542593,301,5.71042701737487,water tower,1,301,0.223,114
114,1046,-0,0.0008459088858217001,minima-saddle,0.0008459088858217001,273,5.6131281063880705,tricycle,1,273,0.2022,115
115,1048,-0,0.0005202832818031311,minima-saddle,0.00027414379292167723,323,5.780743515792329,bulletproof vest,1,323,0.2635,116
116,1057,-0,0.0011726891389116645,minima-saddle,0.0011726891389116645,703,6.556778356158042,football helmet,1,703,0.5207,117
117,1062,-0,0.0005202832818031311,minima-saddle,0.000010967194612021558,124,4.8283137373023015,shower cap,1,124,0.0919,118
118,1081,-0,0.0007919512572698295,minima-saddle,0.0007919512572698295,532,6.278521424165844,baseball,1,532,0.3941,119
119,1117,0.000013828182090946939,0.0014415121404454112,minima-saddle,0.0014276839792728424,27,3.332204510175204,dome,1,27,0.02,120
120,1141,-0,0.0005202832818031311,minima-saddle,0.00031454383861273527,498,6.212606095751519,panpipe,1,498,0.3689,121
121,1143,3.576278118089249e-7,0.0005206409096149401,minima-saddle,0.00002539124761824496,53,3.9889840465642745,flatworm,1,53,0.0393,122
122,1163,0.000001311301275563892,0.000521594583078695,minima-saddle,0.00002980183853651397,40,3.713572066704308,wing,1,40,0.0296,123
123,1171,-0,0.004614538047462702,minima-saddle,0.004614538047462702,1097,7.001245622069476,rapeseed,1,1097,0.8126,124
124,1182,1.1920928244535389e-7,0.0005654881824739277,minima-saddle,0.000565368973184377,590,6.3818160174060985,geyser,1,590,0.437,125
125,1189,-0,0.0005202832818031311,minima-saddle,0.00018380382971372455,77,4.356708826689592,mixing bowl,1,77,0.057,126
126,1198,-0,0.0012727025896310806,minima-saddle,0.0012727025896310806,604,6.405228458030842,traffic light,0.998344361782074,603,0.4467,127
127,1216,4.768370445162873e-7,0.0005207601188476474,minima-saddle,0.000013708967344427947,36,3.6109179126442243,jean,1,36,0.0267,128
128,1246,-0,0.002310109091922641,minima-saddle,0.002310109091922641,446,6.102558594613569,cinema,1,446,0.3304,129
129,1247,-0,0.0005202832818031311,minima-saddle,0.00030357998912222683,726,6.588926477533519,armadillo,0.9986225962638855,725,0.537,130
130,1250,-0,0.0020768519025295973,minima-saddle,0.0020768519025295973,763,6.638567789166521,drilling platform,1,763,0.5652,131
131,1265,-0,0.0005202832818031311,minima-saddle,0.00030357998912222683,601,6.400257445308821,trilobite,1,601,0.4452,132
132,1272,-0,0.0006700892699882388,minima-saddle,0.0006700892699882388,474,6.163314804034641,washer,1,474,0.3511,133
133,1278,-0,0.0005202832818031311,minima-saddle,0.00040904260822571814,490,6.19644412779452,waffle iron,1,490,0.4128,134
134,1290,-0,0.0005202832818031311,minima-saddle,0.00013314791431184858,133,4.897839799950911,goldfinch,1,133,0.0985,135
135,1306,-0,0.0005202832818031311,minima-saddle,0.000490068516228348,322,5.777652323222656,saltshaker,1,322,0.2385,136
136,1326,-0,0.0025295186787843704,minima-saddle,0.0025295186787843704,640,6.46302945692067,aircraft carrier,0.9984375238418579,639,0.4733,137
137,1345,-0,0.0005208089714869857,minima-saddle,0.0005208089714869857,402,5.998936561946683,croquet ball,1,402,0.2978,138
138,1356,4.768370445162873e-7,0.0005207601188476474,minima-saddle,0.00004148395237280056,65,4.189654742026425,espresso maker,1,65,0.0548,139
139,1365,2.3841855067985307e-7,0.0022267326712608337,minima-saddle,0.002226494252681732,724,6.586171654854675,web site,1,724,0.5363,140
140,1375,-0,0.0005202832818031311,minima-saddle,0.000497336674015969,487,6.1903154058531475,trifle,1,487,0.3607,141
141,1390,-0,0.0005202832818031311,minima-saddle,0.0000598412734689191,133,4.897839799950911,maraca,1,133,0.0985,142
142,1443,-0,0.0005202832818031311,minima-saddle,0.00005876845170860179,76,4.343805421853684,whistle,1,76,0.0563,143
143,1451,-0,0.0008224442135542631,minima-saddle,0.0008224442135542631,696,6.546785410760524,forklift,1,696,0.5156,144
144,1484,-0,0.0005202832818031311,minima-saddle,0.00035446559195406735,882,6.78332520060396,African grey,1,882,0.6533,145
145,1543,3.576278118089249e-7,0.001515550771728158,minima-saddle,0.0015151931438595057,174,5.1647859739235145,eggnog,1,174,0.14,146
146,1553,-0,0.0005202832818031311,minima-saddle,0.00003135155202471651,51,3.9512437185814275,swab,1,51,0.0378,147
147,1577,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.00009703163232188672,46,3.8501476017100584,abaya,1,46,0.0341,148
148,1578,9.536738616588991e-7,0.00052123695566479,minima-saddle,0.000031351522920886055,19,2.995732273553991,sorrel,1,19,0.0141,149
149,1641,4.768370445162873e-7,0.0005207601188476474,minima-saddle,0.000048040164983831346,35,3.58351893845611,microphone,1,35,0.0259,150
150,1646,-0,0.0005202832818031311,minima-saddle,0.0002474478678777814,207,5.337538079701318,oil filter,1,207,0.1769,151
151,1677,-0,0.0005202832818031311,minima-saddle,0.00008594620157964528,81,4.406719247264253,loupe,1,81,0.06,152
152,1687,-0,0.0005202832818031311,minima-saddle,0.0005150898941792548,252,5.53338948872752,barrow,1,252,0.1867,153
153,1707,0.0000027418097943154862,0.0012296028435230255,minima-saddle,0.0012268610298633575,44,3.8066624897703196,West Highland white terrier,1,44,0.0326,154
154,1717,-0,0.0007976687629707158,minima-saddle,0.0007976687629707158,590,6.3818160174060985,hip,0.998305082321167,589,0.4363,155
155,1719,-0,0.001179595128633082,minima-saddle,0.001179595128633082,913,6.81783057145415,ostrich,0.9989047050476074,912,0.6756,156
156,1721,-0,0.0005202832818031311,minima-saddle,0.000041483970562694594,72,4.290459441148391,rocking chair,1,72,0.0533,157
157,1747,-0,0.006011145189404488,minima-saddle,0.006011145189404488,838,6.732210706467206,red-breasted merganser,1,838,0.7036,158
158,1754,-0,0.0005202832818031311,minima-saddle,0.000144709600135684,456,6.124683390894205,turnstile,1,456,0.3378,159
159,1763,-0,0.0013366345083341002,minima-saddle,0.0013366345083341002,776,6.655440350367647,school bus,1,776,0.5748,160
160,1771,-0,0.0005202832818031311,minima-saddle,0.00031418632715940475,483,6.182084906716632,rotisserie,1,483,0.3578,161
161,1796,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.00005841083111590706,22,3.1354942159291497,long-horned beetle,1,22,0.0163,162
162,1805,-0,0.0011810240102931857,minima-saddle,0.0011810240102931857,834,6.727431724850855,jackfruit,1,834,0.6178,163
163,1828,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.0001265922182938084,105,4.663439094112067,oxygen mask,1,105,0.0778,164
164,1833,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.000012993725249543786,13,2.6390573296152584,stretcher,1,13,0.0096,165
165,1837,-0,0.0005202832818031311,minima-saddle,0.00016175392374861985,488,6.192362489474872,apiary,1,488,0.3615,166
166,1842,0.00002586808113846928,0.0005461513629416004,minima-saddle,0.00020715892605949193,10,2.3978952727983707,padlock,1,10,0.0074,167
167,1883,-0,0.0005202832818031311,minima-saddle,0.000015139465176616795,272,5.60947179518496,gas pump,1,272,0.2015,168
168,1894,-0,0.0005202832818031311,minima-saddle,0.00041797960875555873,539,6.29156913955832,acorn,1,539,0.3993,169
169,1900,-0,0.0005202832818031311,minima-saddle,0.00028272447525523603,439,6.0867747269123065,pretzel,1,439,0.3252,170
170,1939,-0,0.0005202832818031311,minima-saddle,0.00004911301948595792,137,4.927253685157205,bell pepper,1,137,0.1015,171
171,1941,1.1920928244535389e-7,0.0005721600609831512,minima-saddle,0.0005720408516936004,655,6.486160788944089,manhole cover,1,655,0.4852,172
172,1954,-0,0.0005202832818031311,minima-saddle,0.0001685477327555418,248,5.517452896464707,radiator,1,248,0.1903,173
173,1958,7.152555099310121e-7,0.0005209985373130622,minima-saddle,0.00002908662281697616,14,2.70805020110221,plastic bag,1,14,0.0125,174
174,1967,-0,0.001321634161286056,minima-saddle,0.001321634161286056,431,6.068425588244111,fur coat,1,431,0.3193,175
175,1968,-0,0.0010355116100981832,minima-saddle,0.0010355116100981832,269,5.598421958998375,seat belt,1,269,0.1993,176
176,2004,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.00006151009438326582,100,4.61512051684126,bald eagle,1,100,0.0741,177
177,2023,-0,0.0005202832818031311,minima-saddle,0.0004757702990900725,562,6.333279628139691,goldfish,1,562,0.4163,178
178,2028,-0,0.0007649118197150528,minima-saddle,0.0007649118197150528,360,5.8888779583328805,greenhouse,1,360,0.2667,179
179,2051,0.0000017881377516459906,0.0005220714195547771,minima-saddle,0.00004947054185322486,10,2.3978952727983707,hog,1,10,0.0074,180
180,2059,1.1920928244535389e-7,0.0014036574866622686,minima-saddle,0.0014035382773727179,487,6.1903154058531475,brass,1,487,0.3607,181
181,2068,0.000012516897186287679,0.0005328001789894188,minima-saddle,0.00002908627902797889,12,2.5649493574615367,ringlet,1,12,0.0089,182
182,2079,0.0000014305104514278355,0.000521713792254559,minima-saddle,0.00003969584940932691,39,3.6888794541139363,snowplow,1,39,0.0289,183
183,2108,-0,0.0022762122098356485,minima-saddle,0.0022762122098356485,729,6.593044534142437,harvestman,1,729,0.54,184
184,2109,-0,0.0007488307310268283,minima-saddle,0.0007488307310268283,483,6.182084906716632,platypus,1,483,0.3654,185
185,2110,0.00006031808152329177,0.005752674303948879,minima-saddle,0.005692356266081333,43,3.784189633918261,pole,1,43,0.0319,186
186,2236,-0,0.0005924138822592795,minima-saddle,0.0005924138822592795,644,6.4692503167957724,airship,1,644,0.477,187
187,2255,-0,0.0007919512572698295,minima-saddle,0.0007919512572698295,532,6.278521424165844,chiton,1,532,0.3941,188
188,2284,-0,0.0005202832818031311,minima-saddle,0.000341476290486753,300,5.707110264748875,chain mail,1,300,0.2222,189
189,2285,-0,0.0005202832818031311,minima-saddle,0.0000764102369430475,358,5.883322388488279,centipede,1,358,0.2652,190
190,2290,0.000001311301275563892,0.000521594583078695,minima-saddle,0.000032662766898283735,26,3.295836866004329,walking stick,1,26,0.0193,191
191,2292,-0,0.0006860524881631136,minima-saddle,0.0006860524881631136,933,6.839476438228843,king penguin,1,933,0.6911,192
192,2301,-0,0.0007926659309305251,minima-saddle,0.0007926659309305251,215,5.375278407684165,bow tie,1,215,0.1593,193
193,2316,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.000026583315047901124,54,4.007333185232471,albatross,1,54,0.04,194
194,2321,0.000005483612312673358,0.0005257668941158045,minima-saddle,0.00014852292952127755,12,2.5649493574615367,padlock,1,12,0.0089,195
195,2327,1.1920928244535389e-7,0.0030581632163375616,minima-saddle,0.003058044007048011,958,6.8658910748834385,Gila monster,1,958,0.7096,196
196,2336,0.0002060916303889826,0.001591369160450995,minima-saddle,0.0013852774864062667,25,3.258096538021482,Great Dane,1,25,0.0185,197
197,2339,-0,0.0005202832818031311,minima-saddle,0.000017165990357170813,142,4.962844630259907,puffer,1,142,0.1052,198
198,2372,-0,0.0005202832818031311,minima-saddle,0.00002455681169521995,164,5.10594547390058,pomegranate,1,164,0.1215,199
199,2401,-0,0.0016445695655420423,minima-saddle,0.0016445695655420423,636,6.456769655572163,pelican,1,636,0.4711,200
200,2406,3.576278118089249e-7,0.0011411352315917611,minima-saddle,0.0011407776037231088,519,6.253828811575473,guinea pig,0.9961464405059814,517,0.383,201
201,2426,0.0000010728830375228426,0.003927732817828655,minima-saddle,0.003926659934222698,20,3.044522437723423,ocarina,1,20,0.0148,202
202,2443,0.00003540453326422721,0.004868201911449432,minima-saddle,0.004832797218114138,170,5.14166355650266,Rottweiler,1,170,0.1259,203
203,2445,-0,0.0005202832818031311,minima-saddle,0.0004051103023812175,294,5.68697535633982,Crock Pot,1,294,0.2377,204
204,2459,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.000314067117869854,273,5.6131281063880705,butcher shop,0.9963369965553284,272,0.2015,205
205,2486,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.000038146241422509775,26,3.295836866004329,handkerchief,1,26,0.0193,206
206,2535,1.1920928244535389e-7,0.0005497612874023616,minima-saddle,0.0005496420781128109,272,5.60947179518496,pizza,1,272,0.2015,207
207,2537,9.536738616588991e-7,0.00052123695566479,minima-saddle,0.00009095246787182987,51,3.9512437185814275,safe,1,51,0.0473,208
208,2551,-0,0.0005202832818031311,minima-saddle,0.00035446559195406735,254,5.541263545158426,dishwasher,1,254,0.1881,209
209,2570,-0,0.0005202832818031311,minima-saddle,0.000018596476365928538,132,4.890349128221754,scoreboard,1,132,0.0978,210
210,2584,1.1920928244535389e-7,0.0005467826849780977,minima-saddle,0.0005466634756885469,307,5.730099782973574,sea lion,1,307,0.2274,211
211,2609,-0,0.0005202832818031311,minima-saddle,0.000036477376852417365,42,3.7612001156935624,apron,1,42,0.0311,212
212,2615,3.576278118089249e-7,0.001817957148887217,minima-saddle,0.0018175995210185647,388,5.963579343618446,jeep,1,388,0.2874,213
213,2627,-0,0.0005202832818031311,minima-saddle,0.00007068861305015162,102,4.634728988229636,lighter,1,102,0.0756,214
214,2639,0.000026940935640595853,0.005515832453966141,minima-saddle,0.0054888916201889515,15,2.772588722239781,tray,1,15,0.0111,215
215,2648,-0,0.00169955228921026,minima-saddle,0.00169955228921026,685,6.530877627725885,freight car,0.9985401630401611,684,0.5067,216
216,2662,-0,0.0020226037595421076,minima-saddle,0.0020226037595421076,630,6.447305862541213,African chameleon,0.9984126687049866,629,0.4659,217
217,2676,-0,0.0005202832818031311,minima-saddle,0.00005471556869451888,288,5.666426688112432,black swan,1,288,0.2133,218
218,2726,5.960462772236497e-7,0.0005208793280803548,minima-saddle,0.00005936442903475836,17,2.8903717578961645,swimming trunks,1,17,0.0126,219
219,2748,4.768370445162873e-7,0.0005207601188476474,minima-saddle,0.00001573549525346607,35,3.58351893845611,gyromitra,1,35,0.0259,220
220,2751,0.00014184899919200689,0.000662132280995138,minima-saddle,0.0003425002214498818,14,2.70805020110221,sandal,1,14,0.0104,221
