Split,Image_Index,Original_Label
train,413,8
train,414,7
train,415,5
train,416,7
train,417,7
train,418,9
train,419,0
train,420,6
train,421,5
train,422,0
train,423,8
train,424,3
train,425,4
train,426,7
train,427,1
train,428,5
train,429,0
train,430,6
train,431,6
train,432,1
train,433,6
train,434,7
train,435,9
train,436,2
train,437,3
train,438,8
train,439,2
train,440,5
train,441,6
train,442,5
train,443,5
train,444,6
train,445,2
train,446,6
train,447,9
train,448,7
train,449,5
train,450,0
train,451,5
train,452,5
train,453,4
train,454,9
train,455,6
train,456,0
train,457,1
train,458,9
train,459,6
train,460,5
train,461,9
train,462,6
train,463,0
train,464,7
train,465,4
train,466,1
train,467,8
train,468,7
train,469,8
train,470,8
train,471,4
train,472,4
train,473,2
train,474,8
train,475,7
train,476,1
train,477,7
train,478,5
train,479,0
train,480,0
train,481,0
train,482,7
train,483,9
train,484,5
train,485,2
train,486,3
train,487,7
train,488,9
train,489,3
train,490,7
train,491,7
train,492,6
train,493,9
train,494,5
train,495,6
train,496,2
train,497,3
train,498,4
train,499,1
train,500,4
train,501,0
train,502,0
train,503,1
train,504,0
train,505,2
train,506,2
train,507,5
train,508,8
train,509,8
train,510,9
train,511,0
train,512,9
train,513,8
train,514,1
train,515,0
train,516,3
train,517,5
train,518,9
train,519,9
train,520,3
train,521,5
train,522,1
train,523,0
train,524,1
train,525,5
train,526,8
train,527,6
train,528,0
train,529,5
train,530,7
train,531,7
train,532,7
train,533,4
train,534,2
train,535,6
train,536,0
train,537,1
train,538,8
train,539,9
train,540,3
train,541,2
train,542,0
train,543,5
train,544,9
train,545,1
train,546,1
train,547,1
train,548,6
train,549,6
train,550,7
train,551,6
train,552,7
train,553,8
train,554,7
train,555,1
train,556,5
train,557,7
train,558,8
train,559,6
train,560,4
train,561,7
train,562,3
train,563,3
train,564,7
train,565,6
train,566,2
train,567,5
train,568,7
train,569,2
train,570,4
train,571,3
train,572,0
train,573,0
train,574,9
train,575,4
train,576,4
train,577,1
train,578,5
train,579,9
train,580,9
train,581,6
train,582,3
train,583,8
train,584,0
train,585,9
train,586,3
train,587,0
train,588,8
train,589,0
train,590,1
train,591,5
train,592,6
train,593,8
train,594,6
train,595,9
train,596,6
train,597,1
train,598,7
train,599,5
train,600,1
train,601,0
train,602,5
train,603,5
train,604,6
train,605,2
train,606,9
train,607,7
train,608,2
train,609,5
train,610,7
train,611,7
train,612,6
train,613,4
train,614,1
train,615,0
train,616,5
train,617,4
train,618,6
train,619,7
train,620,4
train,621,0
train,622,6
train,623,4
train,624,1
train,625,2
train,626,1
train,627,9
train,628,2
train,629,9
train,630,0
train,631,7
train,632,1
train,633,2
train,634,7
train,635,1
train,636,3
train,637,6
train,638,4
train,639,6
train,640,1
train,641,8
train,642,4
train,643,5
train,644,4
train,645,3
train,646,8
train,647,7
train,648,4
train,649,1
train,650,3
train,651,4
train,652,4
train,653,2
train,654,4
train,655,1
train,656,7
train,657,7
train,658,0
train,659,7
train,660,4
train,661,0
train,662,7
train,663,2
train,664,3
train,665,7
train,666,0
train,667,3
train,668,1
train,669,5
train,670,2
train,671,8
train,672,0
train,673,0
train,674,8
train,675,8
train,676,2
train,677,7
train,678,9
train,679,3
train,680,3
train,681,3
train,682,8
train,683,1
train,684,5
train,685,1
train,686,1
train,687,7
train,688,5
train,689,0
train,690,9
train,691,3
train,692,6
train,693,7
train,694,7
train,695,1
train,696,4
train,697,1
train,698,6
train,699,4
train,700,7
train,701,7
train,702,2
train,703,3
train,704,1
train,705,2
train,706,3
train,707,1
train,708,6
train,709,4
train,710,0
train,711,4
train,712,4
train,713,2
train,714,9
train,715,4
train,716,1
train,717,1
train,718,2
train,719,8
train,720,6
train,721,2
train,722,5
train,723,1
train,724,1
train,725,4
train,726,3
train,727,0
train,728,4
train,729,9
train,730,8
train,731,6
train,732,7
train,733,4
train,734,9
train,735,8
train,736,1
train,737,6
train,738,5
train,739,4
train,740,5
train,741,0
train,742,9
train,743,7
train,744,8
train,745,9
train,746,8
train,747,4
train,748,7
train,749,8
train,750,5
train,751,0
train,752,3
train,753,0
train,754,7
train,755,4
train,756,5
train,757,2
train,758,7
train,759,4
train,760,3
train,761,3
train,762,7
train,763,8
train,764,6
train,765,8
train,766,3
train,767,1
train,768,5
train,769,6
train,770,2
train,771,5
train,772,3
train,773,2
train,774,1
train,775,3
train,776,3
train,777,5
train,778,2
train,779,6
train,780,4
train,781,3
train,782,2
train,783,2
train,784,4
train,785,6
train,786,9
train,787,6
train,788,8
train,789,7
train,790,3
train,791,4
train,792,6
train,793,8
train,794,9
train,795,6
train,796,8
train,797,3
train,798,1
train,799,3
train,800,2
train,801,7
train,802,0
train,803,0
train,804,0
train,805,9
train,806,2
train,807,8
train,808,0
train,809,0
train,810,5
train,811,7
train,812,0
train,813,1
train,814,0
train,815,4
train,816,1
train,817,9
train,818,7
train,819,7
train,820,6
train,821,8
train,822,6
train,823,1
train,824,7
train,825,4
train,826,1
train,827,6
train,828,1
train,829,2
train,830,8
train,831,8
train,832,7
train,833,5
train,834,5
train,835,9
train,836,5
train,837,3
train,838,8
train,839,8
train,840,4
train,841,9
train,842,5
train,843,3
train,844,4
train,845,7
train,846,9
train,847,9
train,848,0
train,849,4
train,850,7
train,851,0
train,852,2
train,853,7
train,854,6
train,855,5
train,856,1
train,857,0
train,858,4
train,859,8
train,860,8
train,861,7
train,862,0
train,863,9
train,864,3
train,865,5
train,866,1
train,867,9
train,868,1
train,869,6
train,870,1
train,871,5
train,872,3
train,873,2
train,874,8
train,875,8
train,876,3
train,877,2
train,878,3
train,879,2
train,880,1
train,881,8
train,882,0
train,883,4
train,884,8
train,885,9
train,886,2
train,887,9
train,888,0
train,889,2
train,890,6
train,891,1
train,892,1
train,893,1
train,894,8
train,895,7
train,896,2
train,897,2
train,898,1
train,899,1
train,900,7
train,901,1
train,902,9
train,903,6
train,904,2
train,905,6
train,906,2
train,907,9
train,908,6
train,909,5
train,910,8
train,911,3
train,912,4
train,913,2
train,914,7
train,915,2
train,916,3
train,917,0
train,918,9
train,919,1
train,920,3
train,921,6
train,922,6
train,923,1
train,924,9
train,925,1
train,926,8
train,927,4
train,928,4
train,929,3
train,930,1
train,931,0
train,932,0
train,933,5
train,934,7
train,935,2
train,936,2
train,937,4
train,938,0
train,939,7
train,940,3
train,941,6
train,942,2
train,943,4
train,944,3
train,945,2
train,946,7
train,947,0
train,948,4
train,949,9
train,950,9
train,951,5
train,952,9
train,953,4
train,954,3
train,955,0
train,956,3
train,957,5
train,958,6
train,959,5
train,960,6
train,961,6
train,962,1
train,963,7
train,964,0
train,965,8
train,966,4
train,967,7
train,968,4
train,969,6
train,970,1
train,971,0
train,972,1
train,973,8
train,974,7
train,975,3
train,976,4
train,977,9
train,978,5
train,979,6
train,980,3
train,981,3
train,982,2
train,983,0
train,984,3
train,985,7
train,986,8
train,987,7
train,988,9
train,989,3
train,990,9
train,991,3
train,992,0
train,993,1
train,994,0
train,995,4
train,996,2
train,997,1
train,998,5
train,999,8
train,1000,9
train,1001,5
train,1002,4
train,1003,9
train,1004,5
train,1005,4
train,1006,5
train,1007,3
train,1008,0
train,1009,5
train,1010,9
train,1011,2
train,1012,4
train,1013,3
train,1014,8
train,1015,5
train,1016,1
train,1017,4
train,1018,0
train,1019,0
train,1020,8
train,1021,8
train,1022,5
train,1023,1
train,1024,9
train,1025,3
train,1026,8
train,1027,2
train,1028,8
train,1029,5
train,1030,2
train,1031,4
train,1032,8
train,1033,1
train,1034,4
train,1035,7
train,1036,4
train,1037,9
train,1038,3
train,1039,0
train,1040,2
train,1041,7
train,1042,3
train,1043,6
train,1044,7
train,1045,5
train,1046,7
train,1047,2
train,1048,4
train,1049,0
train,1050,8
train,1051,0
train,1052,8
train,1053,0
train,1054,9
train,1055,4
train,1056,6
train,1057,8
train,1058,5
train,1059,2
train,1060,8
train,1061,1
train,1062,0
train,1063,3
train,1064,2
train,1065,2
train,1066,5
train,1067,5
train,1068,6
train,1069,5
train,1070,9
train,1071,4
train,1072,3
train,1073,1
train,1074,7
train,1075,8
train,1076,0
train,1077,2
train,1078,0
train,1079,3
train,1080,5
train,1081,8
train,1082,8
train,1083,9
train,1084,4
train,1085,7
train,1086,6
train,1087,7
train,1088,9
train,1089,7
train,1090,5
train,1091,2
train,1092,9
train,1093,4
train,1094,2
train,1095,8
train,1096,3
train,1097,4
train,1098,2
train,1099,0
train,1100,3
train,1101,6
train,1102,4
train,1103,3
train,1104,0
train,1105,7
train,1106,2
train,1107,2
train,1108,4
train,1109,2
train,1110,1
train,1111,7
train,1112,2
train,1113,4
train,1114,6
train,1115,2
train,1116,8
train,1117,3
train,1118,1
train,1119,2
train,1120,9
train,1121,8
train,1122,6
train,1123,4
train,1124,8
train,1125,1
train,1126,6
train,1127,9
train,1128,5
train,1129,5
train,1130,3
train,1131,3
train,1132,8
train,1133,2
train,1134,4
train,1135,0
train,1136,6
train,1137,9
train,1138,1
train,1139,2
train,1140,5
train,1141,9
train,1142,7
train,1143,4
train,1144,9
train,1145,4
train,1146,5
train,1147,3
train,1148,6
train,1149,0
train,1150,3
train,1151,1
train,1152,4
train,1153,4
train,1154,5
train,1155,0
train,1156,9
train,1157,1
train,1158,0
train,1159,1
train,1160,7
train,1161,0
train,1162,8
train,1163,7
train,1164,8
train,1165,2
train,1166,7
train,1167,3
train,1168,7
train,1169,6
train,1170,2
train,1171,2
train,1172,3
train,1173,4
train,1174,5
train,1175,3
train,1176,1
train,1177,0
train,1178,7
train,1179,6
train,1180,5
train,1181,2
train,1182,0
train,1183,1
train,1184,8
train,1185,9
train,1186,8
train,1187,2
train,1188,3
train,1189,3
train,1190,3
train,1191,4
train,1192,1
train,1193,9
train,1194,5
train,1195,1
train,1196,1
train,1197,8
train,1198,6
train,1199,7
train,1200,4
train,1201,9
train,1202,8
train,1203,8
train,1204,3
train,1205,4
train,1206,5
train,1207,1
train,1208,9
train,1209,8
train,1210,7
train,1211,9
train,1212,5
train,1213,6
train,1214,4
train,1215,1
train,1216,8
train,1217,7
train,1218,5
train,1219,6
train,1220,3
train,1221,0
train,1222,6
train,1223,5
train,1224,3
train,1225,6
train,1226,8
train,1227,3
train,1228,5
train,1229,2
train,1230,5
train,1231,3
train,1232,4
train,1233,2
train,1234,8
train,1235,4
train,1236,4
train,1237,5
train,1238,6
train,1239,1
train,1240,0
train,1241,7
train,1242,3
train,1243,8
train,1244,2
train,1245,7
train,1246,2
train,1247,8
train,1248,0
train,1249,5
train,1250,2
train,1251,3
train,1252,6
train,1253,1
train,1254,8
train,1255,9
train,1256,2
train,1257,9
train,1258,3
train,1259,9
train,1260,9
train,1261,5
train,1262,7
train,1263,4
train,1264,5
train,1265,8
train,1266,8
train,1267,7
train,1268,5
train,1269,8
train,1270,6
train,1271,6
train,1272,3
train,1273,2
train,1274,2
train,1275,7
train,1276,0
train,1277,1
train,1278,1
train,1279,3
train,1280,0
train,1281,8
train,1282,0
train,1283,9
train,1284,3
train,1285,3
train,1286,5
train,1287,9
train,1288,7
train,1289,2
train,1290,3
train,1291,8
train,1292,2
train,1293,5
train,1294,7
train,1295,6
train,1296,8
train,1297,1
train,1298,2
train,1299,6
train,1300,1
train,1301,4
train,1302,9
train,1303,1
train,1304,5
train,1305,3
train,1306,5
train,1307,4
train,1308,4
train,1309,7
train,1310,2
train,1311,4
train,1312,7
train,1313,7
train,1314,4
train,1315,6
train,1316,0
train,1317,2
train,1318,3
train,1319,4
train,1320,0
train,1321,2
train,1322,0
train,1323,0
train,1324,1
train,1325,2
train,1326,0
train,1327,3
train,1328,9
train,1329,5
train,1330,4
train,1331,8
train,1332,4
train,1333,9
train,1334,8
train,1335,7
train,1336,5
train,1337,3
train,1338,7
train,1339,2
train,1340,1
train,1341,6
train,1342,9
train,1343,2
train,1344,7
train,1345,8
train,1346,4
train,1347,4
train,1348,1
train,1349,5
train,1350,4
train,1351,8
train,1352,6
train,1353,1
train,1354,0
train,1355,8
train,1356,0
train,1357,5
train,1358,0
train,1359,1
train,1360,2
train,1361,1
train,1362,8
train,1363,4
train,1364,2
train,1365,9
train,1366,9
train,1367,2
train,1368,1
train,1369,0
train,1370,8
train,1371,9
train,1372,0
train,1373,9
train,1374,5
train,1375,1
train,1376,5
train,1377,8
train,1378,6
train,1379,0
train,1380,5
train,1381,9
train,1382,4
train,1383,1
train,1384,3
train,1385,4
train,1386,3
train,1387,5
train,1388,6
train,1389,2
train,1390,3
train,1391,7
train,1392,1
train,1393,4
train,1394,0
train,1395,4
train,1396,5
train,1397,9
train,1398,2
train,1399,8
train,1400,5
train,1401,4
train,1402,1
train,1403,8
train,1404,6
train,1405,1
train,1406,8
train,1407,6
train,1408,0
train,1409,8
train,1410,8
train,1411,9
train,1412,1
train,1413,8
train,1414,4
train,1415,4
train,1416,6
train,1417,0
train,1418,1
train,1419,2
train,1420,8
train,1421,0
train,1422,4
train,1423,9
train,1424,0
train,1425,0
train,1426,0
train,1427,1
train,1428,4
train,1429,4
train,1430,8
train,1431,5
train,1432,2
train,1433,3
train,1434,7
train,1435,1
train,1436,4
train,1437,5
train,1438,8
train,1439,2
train,1440,9
train,1441,8
train,1442,2
train,1443,3
train,1444,7
train,1445,4
train,1446,0
train,1447,9
train,1448,9
train,1449,4
train,1450,8
train,1451,5
train,1452,6
train,1453,5
train,1454,1
train,1455,8
train,1456,2
train,1457,6
train,1458,5
train,1459,2
train,1460,6
train,1461,0
train,1462,3
train,1463,5
train,1464,3
train,1465,2
train,1466,6
train,1467,2
train,1468,5
train,1469,5
train,1470,6
train,1471,7
train,1472,8
train,1473,2
train,1474,8
train,1475,4
train,1476,9
train,1477,2
train,1478,9
train,1479,8
train,1480,4
train,1481,7
train,1482,2
train,1483,2
train,1484,6
train,1485,3
train,1486,1
train,1487,2
train,1488,8
train,1489,8
train,1490,5
train,1491,5
train,1492,0
train,1493,7
train,1494,1
train,1495,1
train,1496,4
train,1497,8
train,1498,0
train,1499,2
train,1500,0
train,1501,0
train,1502,8
train,1503,2
train,1504,9
train,1505,5
train,1506,4
train,1507,8
train,1508,7
train,1509,2
train,1510,7
train,1511,7
train,1512,0
train,1513,3
train,1514,7
train,1515,6
train,1516,1
train,1517,9
train,1518,3
train,1519,1
train,1520,3
train,1521,2
train,1522,7
train,1523,3
train,1524,8
train,1525,3
train,1526,8
train,1527,3
train,1528,7
train,1529,0
train,1530,2
train,1531,3
train,1532,9
train,1533,3
train,1534,7
train,1535,1
train,1536,5
train,1537,1
train,1538,2
train,1539,6
train,1540,1
train,1541,1
train,1542,2
train,1543,2
train,1544,1
train,1545,0
train,1546,8
train,1547,8
train,1548,1
train,1549,2
train,1550,9
train,1551,0
train,1552,3
train,1553,7
train,1554,3
train,1555,6
train,1556,3
train,1557,4
train,1558,7
train,1559,0
train,1560,1
train,1561,8
train,1562,5
train,1563,4
train,1564,8
train,1565,6
train,1566,3
train,1567,8
train,1568,1
train,1569,3
train,1570,9
train,1571,2
train,1572,6
train,1573,5
train,1574,6
train,1575,4
train,1576,1
train,1577,8
train,1578,1
train,1579,8
train,1580,6
train,1581,2
train,1582,8
train,1583,4
train,1584,7
train,1585,5
train,1586,8
train,1587,2
train,1588,6
train,1589,9
train,1590,5
train,1591,5
train,1592,6
train,1593,3
train,1594,9
train,1595,1
train,1596,0
train,1597,9
train,1598,4
train,1599,8
train,1600,2
train,1601,7
train,1602,0
train,1603,2
train,1604,3
train,1605,2
train,1606,8
train,1607,9
train,1608,4
train,1609,3
train,1610,6
train,1611,3
train,1612,2
train,1613,2
train,1614,9
train,1615,4
train,1616,1
train,1617,7
train,1618,8
train,1619,3
train,1620,4
train,1621,3
train,1622,5
train,1623,7
train,1624,1
train,1625,4
train,1626,3
train,1627,6
train,1628,4
train,1629,5
train,1630,6
train,1631,1
train,1632,6
train,1633,6
train,1634,8
train,1635,2
train,1636,6
train,1637,6
train,1638,2
train,1639,0
train,1640,7
train,1641,1
train,1642,7
train,1643,4
train,1644,1
train,1645,0
train,1646,2
train,1647,0
train,1648,6
train,1649,9
train,1650,3
train,1651,3
train,1652,4
train,1653,3
train,1654,3
train,1655,8
train,1656,5
train,1657,9
train,1658,9
train,1659,1
train,1660,6
train,1661,6
train,1662,2
train,1663,4
train,1664,1
train,1665,3
train,1666,5
train,1667,5
train,1668,0
train,1669,5
train,1670,2
train,1671,8
train,1672,7
train,1673,8
train,1674,6
train,1675,6
train,1676,1
train,1677,8
train,1678,3
train,1679,1
train,1680,9
train,1681,7
train,1682,5
train,1683,2
train,1684,9
train,1685,7
train,1686,1
train,1687,8
train,1688,4
train,1689,7
train,1690,6
train,1691,0
train,1692,8
train,1693,4
train,1694,0
train,1695,8
train,1696,3
train,1697,4
train,1698,2
train,1699,7
train,1700,8
train,1701,0
train,1702,1
train,1703,4
train,1704,5
train,1705,7
train,1706,1
train,1707,9
train,1708,8
train,1709,1
train,1710,5
train,1711,7
train,1712,3
train,1713,3
train,1714,5
train,1715,4
train,1716,7
train,1717,4
train,1718,2
train,1719,7
train,1720,7
train,1721,1
train,1722,8
train,1723,9
train,1724,2
train,1725,7
train,1726,8
train,1727,4
train,1728,6
train,1729,6
train,1730,2
train,1731,4
train,1732,2
train,1733,5
train,1734,5
train,1735,9
train,1736,7
train,1737,7
train,1738,0
train,1739,1
train,1740,5
train,1741,3
train,1742,9
train,1743,7
train,1744,0
train,1745,2
train,1746,0
train,1747,4
train,1748,5
train,1749,4
train,1750,4
train,1751,1
train,1752,8
train,1753,2
train,1754,5
train,1755,4
train,1756,7
train,1757,9
train,1758,1
train,1759,7
train,1760,6
train,1761,4
train,1762,2
train,1763,3
train,1764,0
train,1765,4
train,1766,6
train,1767,2
train,1768,1
train,1769,6
train,1770,4
train,1771,9
train,1772,4
train,1773,1
train,1774,3
train,1775,2
train,1776,7
train,1777,5
train,1778,2
train,1779,7
train,1780,4
train,1781,0
train,1782,1
train,1783,9
train,1784,2
train,1785,4
train,1786,8
train,1787,5
train,1788,5
train,1789,8
train,1790,1
train,1791,8
train,1792,8
train,1793,2
train,1794,9
train,1795,3
train,1796,7
train,1797,9
train,1798,3
train,1799,2
train,1800,3
train,1801,3
train,1802,5
train,1803,6
train,1804,8
train,1805,1
train,1806,2
train,1807,8
train,1808,5
train,1809,5
train,1810,1
train,1811,6
train,1812,0
train,1813,8
train,1814,5
train,1815,7
train,1816,4
train,1817,3
train,1818,6
train,1819,6
train,1820,2
train,1821,0
train,1822,7
train,1823,6
train,1824,3
train,1825,1
train,1826,4
train,1827,4
train,1828,5
train,1829,1
train,1830,1
train,1831,7
train,1832,9
train,1833,6
train,1834,9
train,1835,5
train,1836,2
train,1837,9
train,1838,6
train,1839,8
train,1840,9
train,1841,2
train,1842,0
train,1843,2
train,1844,1
train,1845,9
train,1846,2
train,1847,3
train,1848,5
train,1849,3
train,1850,9
train,1851,0
train,1852,9
train,1853,3
train,1854,1
train,1855,7
train,1856,9
train,1857,2
train,1858,6
train,1859,0
train,1860,3
train,1861,6
train,1862,1
train,1863,6
train,1864,1
train,1865,8
train,1866,4
train,1867,7
train,1868,5
train,1869,8
train,1870,9
train,1871,5
train,1872,4
train,1873,1
train,1874,0
train,1875,4
train,1876,5
train,1877,6
train,1878,9
train,1879,2
train,1880,0
train,1881,3
train,1882,4
train,1883,9
train,1884,2
train,1885,0
train,1886,7
train,1887,8
train,1888,7
train,1889,8
train,1890,3
train,1891,5
train,1892,5
train,1893,5
train,1894,1
train,1895,0
train,1896,5
train,1897,5
train,1898,8
train,1899,5
train,1900,8
train,1901,6
train,1902,0
train,1903,1
train,1904,8
train,1905,9
train,1906,1
train,1907,6
train,1908,2
train,1909,2
train,1910,8
train,1911,4
train,1912,2
train,1913,9
train,1914,9
train,1915,8
train,1916,1
train,1917,4
train,1918,8
train,1919,6
train,1920,9
train,1921,0
train,1922,1
train,1923,2
train,1924,7
train,1925,7
train,1926,1
train,1927,7
train,1928,6
train,1929,4
train,1930,1
train,1931,2
train,1932,6
train,1933,8
train,1934,7
train,1935,7
train,1936,8
train,1937,2
train,1938,2
train,1939,0
train,1940,7
train,1941,1
train,1942,1
train,1943,0
train,1944,0
train,1945,6
train,1946,3
train,1947,9
train,1948,7
train,1949,6
train,1950,2
train,1951,1
train,1952,3
train,1953,5
train,1954,8
train,1955,4
train,1956,3
train,1957,2
train,1958,9
train,1959,6
train,1960,7
train,1961,2
train,1962,8
train,1963,4
train,1964,7
train,1965,2
train,1966,5
train,1967,9
train,1968,6
train,1969,9
train,1970,7
train,1971,0
train,1972,4
train,1973,6
train,1974,5
train,1975,4
train,1976,4
train,1977,0
train,1978,5
train,1979,5
train,1980,2
train,1981,1
train,1982,1
train,1983,7
train,1984,4
train,1985,4
train,1986,8
train,1987,8
train,1988,9
train,1989,3
train,1990,0
train,1991,5
train,1992,6
train,1993,2
train,1994,0
train,1995,7
train,1996,3
train,1997,1
train,1998,6
train,1999,5
train,2000,0
train,2001,5
train,2002,4
train,2003,6
train,2004,2
train,2005,3
train,2006,1
train,2007,3
train,2008,7
train,2009,8
train,2010,0
train,2011,6
train,2012,5
train,2013,6
train,2014,0
train,2015,6
train,2016,7
train,2017,1
train,2018,9
train,2019,8
train,2020,3
train,2021,4
train,2022,5
train,2023,7
train,2024,3
train,2025,7
train,2026,8
train,2027,2
train,2028,7
train,2029,0
train,2030,3
train,2031,0
train,2032,6
train,2033,0
train,2034,6
train,2035,2
train,2036,9
train,2037,1
train,2038,5
train,2039,1
train,2040,4
train,2041,3
train,2042,3
train,2043,4
train,2044,3
train,2045,8
train,2046,6
train,2047,6
train,2048,2
train,2049,5
train,2050,0
train,2051,9
train,2052,1
train,2053,3
train,2054,8
train,2055,7
train,2056,5
train,2057,1
train,2058,1
train,2059,6
train,2060,0
train,2061,3
train,2062,8
train,2063,5
train,2064,8
train,2065,5
train,2066,7
train,2067,8
train,2068,3
train,2069,9
train,2070,4
train,2071,5
train,2072,5
train,2073,6
train,2074,1
train,2075,3
train,2076,5
train,2077,1
train,2078,9
train,2079,8
train,2080,0
train,2081,7
train,2082,1
train,2083,5
train,2084,0
train,2085,6
train,2086,8
train,2087,1
train,2088,2
train,2089,7
train,2090,4
train,2091,4
train,2092,3
train,2093,9
train,2094,0
train,2095,9
train,2096,9
train,2097,9
train,2098,0
train,2099,4
train,2100,2
train,2101,8
train,2102,1
train,2103,7
train,2104,1
train,2105,6
train,2106,3
train,2107,7
train,2108,6
train,2109,7
train,2110,2
train,2111,5
train,2112,0
train,2113,5
train,2114,3
train,2115,1
train,2116,8
train,2117,9
train,2118,1
train,2119,7
train,2120,7
train,2121,0
train,2122,8
train,2123,0
train,2124,6
train,2125,8
train,2126,7
train,2127,5
train,2128,0
train,2129,0
train,2130,7
train,2131,5
train,2132,7
train,2133,2
train,2134,6
train,2135,1
train,2136,1
train,2137,6
