Split,Image_Index,Original_Label
train,289,0
train,290,8
train,291,3
train,292,5
train,293,4
train,294,7
train,295,4
train,296,5
train,297,2
train,298,3
train,299,2
train,300,6
train,301,0
train,302,0
train,303,1
train,304,4
train,305,7
train,306,2
train,307,6
train,308,0
train,309,7
train,310,0
train,311,4
train,312,2
train,313,2
train,314,5
train,315,1
train,316,1
train,317,0
train,318,6
train,319,0
train,320,8
train,321,6
train,322,0
train,323,5
train,324,2
train,325,6
train,326,4
train,327,1
train,328,9
train,329,1
train,330,9
train,331,9
train,332,2
train,333,8
train,334,1
train,335,1
train,336,9
train,337,5
train,338,4
train,339,0
train,340,0
train,341,5
train,342,4
train,343,1
train,344,9
train,345,2
train,346,8
train,347,8
train,348,4
train,349,8
train,350,9
train,351,7
train,352,1
train,353,7
train,354,8
train,355,0
train,356,0
train,357,2
train,358,2
train,359,6
train,360,1
train,361,1
train,362,6
train,363,0
train,364,4
train,365,1
train,366,2
train,367,5
train,368,1
train,369,3
train,370,6
train,371,4
train,372,1
train,373,8
train,374,6
train,375,1
train,376,9
train,377,4
train,378,7
train,379,0
train,380,2
train,381,9
train,382,5
train,383,0
train,384,4
train,385,9
train,386,2
train,387,1
train,388,5
train,389,6
train,390,8
train,391,0
train,392,7
train,393,8
train,394,2
train,395,8
train,396,2
train,397,6
train,398,8
train,399,0
train,400,9
train,401,3
train,402,0
train,403,3
train,404,5
train,405,6
train,406,9
train,407,3
train,408,5
train,409,4
train,410,8
train,411,5
train,412,2
train,413,2
train,414,4
train,415,8
train,416,4
train,417,5
train,418,1
train,419,6
train,420,9
train,421,8
train,422,9
train,423,9
train,424,8
train,425,4
train,426,6
train,427,9
train,428,7
train,429,4
train,430,2
train,431,7
train,432,8
train,433,5
train,434,1
train,435,7
train,436,4
train,437,0
train,438,3
train,439,2
train,440,1
train,441,0
train,442,7
train,443,5
train,444,2
train,445,4
train,446,7
train,447,1
train,448,3
train,449,9
train,450,0
train,451,5
train,452,3
train,453,8
train,454,2
train,455,5
train,456,6
train,457,7
train,458,7
train,459,7
train,460,3
train,461,4
train,462,1
train,463,3
train,464,2
train,465,2
train,466,5
train,467,3
train,468,1
train,469,5
train,470,9
train,471,4
train,472,5
train,473,7
train,474,8
train,475,0
train,476,6
train,477,0
train,478,6
train,479,6
train,480,0
train,481,7
train,482,3
train,483,5
train,484,6
train,485,5
train,486,9
train,487,6
train,488,2
train,489,6
train,490,9
train,491,6
train,492,2
train,493,7
train,494,3
train,495,2
train,496,6
train,497,1
train,498,1
train,499,5
train,500,1
train,501,8
train,502,9
train,503,7
train,504,4
train,505,3
train,506,1
train,507,1
train,508,2
train,509,6
train,510,1
train,511,3
train,512,4
train,513,1
train,514,7
train,515,5
train,516,4
train,517,2
train,518,1
train,519,3
train,520,7
train,521,8
train,522,0
train,523,8
train,524,8
train,525,2
train,526,4
train,527,0
train,528,4
train,529,6
train,530,5
train,531,0
train,532,1
train,533,5
train,534,3
train,535,4
train,536,7
train,537,6
train,538,9
train,539,3
train,540,1
train,541,4
train,542,5
train,543,6
train,544,3
train,545,3
train,546,7
train,547,3
train,548,2
train,549,4
train,550,4
train,551,0
train,552,4
train,553,5
train,554,5
train,555,9
train,556,2
train,557,7
train,558,2
train,559,2
train,560,2
train,561,1
train,562,1
train,563,9
train,564,9
train,565,0
train,566,0
train,567,6
train,568,3
train,569,1
train,570,2
train,571,5
train,572,6
train,573,3
train,574,7
train,575,2
train,576,1
train,577,9
train,578,6
train,579,3
train,580,9
train,581,2
train,582,1
train,583,7
train,584,1
train,585,3
train,586,7
train,587,2
train,588,3
train,589,4
train,590,9
train,591,6
train,592,7
train,593,9
train,594,2
train,595,2
train,596,9
train,597,8
train,598,2
train,599,1
train,600,2
train,601,4
train,602,7
train,603,1
train,604,0
train,605,4
train,606,7
train,607,6
train,608,2
train,609,5
train,610,5
train,611,3
train,612,2
train,613,7
train,614,9
train,615,5
train,616,7
train,617,5
train,618,2
train,619,5
train,620,1
train,621,1
train,622,3
train,623,7
train,624,3
train,625,3
train,626,6
train,627,9
train,628,2
train,629,9
train,630,4
train,631,4
train,632,3
train,633,4
train,634,3
train,635,8
train,636,9
train,637,5
train,638,0
train,639,3
train,640,0
train,641,8
train,642,6
train,643,7
train,644,7
train,645,9
train,646,8
train,647,8
train,648,9
train,649,4
train,650,0
train,651,8
train,652,1
train,653,3
train,654,4
train,655,9
train,656,7
train,657,4
train,658,4
train,659,7
train,660,7
train,661,5
train,662,8
train,663,9
train,664,3
train,665,4
train,666,9
train,667,5
train,668,9
train,669,4
train,670,2
train,671,7
train,672,1
train,673,6
train,674,8
train,675,3
train,676,5
train,677,9
train,678,3
train,679,6
train,680,7
train,681,9
train,682,2
train,683,9
train,684,8
train,685,4
train,686,5
train,687,1
train,688,3
train,689,5
train,690,3
train,691,3
train,692,0
train,693,6
train,694,9
train,695,2
train,696,6
train,697,2
train,698,4
train,699,1
train,700,0
train,701,7
train,702,6
train,703,6
train,704,9
train,705,6
train,706,0
train,707,6
train,708,9
train,709,1
train,710,6
train,711,0
train,712,8
train,713,5
train,714,6
train,715,1
train,716,9
train,717,3
train,718,8
train,719,6
train,720,0
train,721,2
train,722,9
train,723,9
train,724,7
train,725,7
train,726,2
train,727,5
train,728,7
train,729,6
train,730,5
train,731,4
train,732,3
train,733,1
train,734,4
train,735,5
train,736,4
train,737,1
train,738,1
train,739,4
train,740,3
train,741,8
train,742,7
train,743,4
train,744,3
train,745,6
train,746,4
train,747,1
train,748,4
train,749,0
train,750,6
train,751,0
train,752,7
train,753,3
train,754,0
train,755,3
train,756,5
train,757,7
train,758,8
train,759,4
train,760,2
train,761,5
train,762,7
train,763,9
train,764,5
train,765,9
train,766,6
train,767,4
train,768,2
train,769,4
train,770,5
train,771,4
train,772,4
train,773,3
train,774,1
train,775,3
train,776,2
train,777,5
train,778,7
train,779,0
train,780,1
train,781,2
train,782,1
train,783,3
train,784,9
train,785,4
train,786,8
train,787,1
train,788,0
train,789,5
train,790,1
train,791,4
train,792,1
train,793,9
train,794,0
train,795,4
train,796,9
train,797,1
train,798,1
train,799,5
train,800,3
train,801,6
train,802,3
train,803,6
train,804,4
train,805,3
train,806,3
train,807,4
train,808,8
train,809,0
train,810,6
train,811,8
train,812,7
train,813,4
train,814,8
train,815,7
train,816,9
train,817,9
train,818,8
train,819,7
train,820,6
train,821,3
train,822,1
train,823,1
train,824,6
train,825,3
train,826,0
train,827,9
train,828,1
train,829,4
train,830,3
train,831,7
train,832,8
train,833,5
train,834,5
train,835,7
train,836,5
train,837,7
train,838,7
train,839,4
train,840,9
train,841,2
train,842,5
train,843,3
train,844,0
train,845,0
train,846,2
train,847,4
train,848,6
train,849,6
train,850,6
train,851,8
train,852,9
train,853,6
train,854,9
train,855,3
train,856,4
train,857,4
train,858,6
train,859,3
train,860,7
train,861,9
train,862,9
train,863,3
train,864,4
train,865,2
train,866,9
train,867,0
train,868,0
train,869,9
train,870,6
train,871,0
train,872,0
train,873,8
train,874,1
train,875,3
train,876,1
train,877,1
train,878,9
train,879,2
train,880,6
train,881,5
train,882,6
train,883,0
train,884,4
train,885,2
train,886,1
train,887,0
train,888,5
train,889,7
train,890,0
train,891,7
train,892,3
train,893,6
train,894,9
train,895,6
train,896,1
train,897,7
train,898,5
train,899,8
train,900,6
train,901,8
train,902,0
train,903,2
train,904,4
train,905,0
train,906,9
train,907,8
train,908,5
train,909,0
train,910,0
train,911,8
train,912,5
train,913,9
train,914,5
train,915,6
train,916,3
train,917,3
train,918,0
train,919,6
train,920,0
train,921,8
train,922,3
train,923,5
train,924,2
train,925,9
train,926,8
train,927,1
train,928,4
train,929,1
train,930,9
train,931,9
train,932,5
train,933,1
train,934,5
train,935,0
train,936,3
train,937,3
train,938,6
train,939,1
train,940,6
train,941,9
train,942,1
train,943,7
train,944,9
train,945,4
train,946,5
train,947,1
train,948,2
train,949,6
train,950,3
train,951,1
train,952,1
train,953,4
train,954,0
train,955,1
train,956,2
train,957,6
train,958,0
train,959,8
train,960,3
train,961,0
train,962,3
train,963,3
train,964,8
train,965,7
train,966,2
train,967,6
train,968,9
train,969,1
train,970,8
train,971,3
train,972,3
train,973,9
train,974,1
train,975,4
train,976,5
train,977,7
train,978,6
train,979,2
train,980,3
train,981,2
train,982,3
train,983,3
train,984,0
train,985,5
train,986,8
train,987,7
train,988,9
train,989,2
train,990,4
train,991,0
train,992,6
train,993,7
train,994,8
train,995,6
train,996,3
train,997,1
train,998,2
train,999,2
train,1000,1
train,1001,1
train,1002,8
train,1003,0
train,1004,4
train,1005,7
train,1006,7
train,1007,9
train,1008,1
train,1009,3
train,1010,3
train,1011,9
train,1012,3
train,1013,9
train,1014,9
train,1015,7
train,1016,1
train,1017,7
train,1018,5
train,1019,2
train,1020,5
train,1021,5
train,1022,1
train,1023,5
train,1024,9
train,1025,7
train,1026,4
train,1027,4
train,1028,4
train,1029,7
train,1030,1
train,1031,2
train,1032,8
train,1033,3
train,1034,1
train,1035,4
train,1036,7
train,1037,7
train,1038,5
train,1039,0
train,1040,2
train,1041,4
train,1042,7
train,1043,1
train,1044,9
train,1045,7
train,1046,5
train,1047,2
train,1048,1
train,1049,3
train,1050,0
train,1051,7
train,1052,2
train,1053,5
train,1054,2
train,1055,7
train,1056,9
train,1057,2
train,1058,9
train,1059,2
train,1060,9
train,1061,7
train,1062,9
train,1063,1
train,1064,9
train,1065,2
train,1066,3
train,1067,7
train,1068,0
train,1069,5
train,1070,6
train,1071,2
train,1072,3
train,1073,0
train,1074,1
train,1075,5
train,1076,3
train,1077,4
train,1078,7
train,1079,3
train,1080,9
train,1081,5
train,1082,8
train,1083,1
train,1084,1
train,1085,1
train,1086,1
train,1087,9
train,1088,9
train,1089,3
train,1090,1
train,1091,7
train,1092,4
train,1093,7
train,1094,8
train,1095,1
train,1096,2
train,1097,8
train,1098,9
train,1099,2
train,1100,6
train,1101,3
train,1102,1
train,1103,1
train,1104,5
train,1105,2
train,1106,3
train,1107,4
train,1108,4
train,1109,1
train,1110,4
train,1111,9
train,1112,8
train,1113,3
train,1114,3
train,1115,1
train,1116,7
train,1117,6
train,1118,8
train,1119,0
train,1120,8
train,1121,5
train,1122,0
train,1123,7
train,1124,5
train,1125,1
train,1126,7
train,1127,3
train,1128,3
train,1129,4
train,1130,5
train,1131,3
train,1132,4
train,1133,9
train,1134,9
train,1135,7
train,1136,4
train,1137,1
train,1138,2
train,1139,4
train,1140,4
train,1141,4
train,1142,4
train,1143,3
train,1144,8
train,1145,5
train,1146,6
train,1147,8
train,1148,9
train,1149,1
train,1150,2
train,1151,3
train,1152,7
train,1153,6
train,1154,1
train,1155,6
train,1156,2
train,1157,1
train,1158,3
train,1159,8
train,1160,4
train,1161,9
train,1162,6
train,1163,5
train,1164,9
train,1165,9
train,1166,5
train,1167,0
train,1168,6
train,1169,6
train,1170,9
train,1171,9
train,1172,4
train,1173,1
train,1174,5
train,1175,5
train,1176,1
train,1177,5
train,1178,7
train,1179,6
train,1180,5
train,1181,9
train,1182,5
train,1183,5
train,1184,7
train,1185,1
train,1186,3
train,1187,8
train,1188,8
train,1189,0
train,1190,9
train,1191,2
train,1192,1
train,1193,0
train,1194,0
train,1195,9
train,1196,0
train,1197,5
train,1198,2
train,1199,5
train,1200,5
train,1201,3
train,1202,7
train,1203,9
train,1204,8
train,1205,0
train,1206,0
train,1207,1
train,1208,1
train,1209,7
train,1210,6
train,1211,9
train,1212,8
train,1213,5
train,1214,4
train,1215,7
train,1216,9
train,1217,0
train,1218,3
train,1219,1
train,1220,7
train,1221,6
train,1222,4
train,1223,7
train,1224,5
train,1225,7
train,1226,8
train,1227,7
train,1228,8
train,1229,5
train,1230,7
train,1231,5
train,1232,3
train,1233,4
train,1234,7
train,1235,4
train,1236,8
train,1237,2
train,1238,7
train,1239,1
train,1240,8
train,1241,1
train,1242,1
train,1243,6
train,1244,0
train,1245,4
train,1246,7
train,1247,8
train,1248,7
train,1249,7
train,1250,5
train,1251,2
train,1252,2
train,1253,1
train,1254,0
train,1255,0
train,1256,7
train,1257,8
train,1258,7
train,1259,4
train,1260,6
train,1261,2
train,1262,9
train,1263,5
train,1264,3
train,1265,3
train,1266,9
train,1267,1
train,1268,3
train,1269,6
train,1270,2
train,1271,0
train,1272,2
train,1273,2
train,1274,1
train,1275,9
train,1276,1
train,1277,3
train,1278,8
train,1279,2
train,1280,1
train,1281,1
train,1282,3
train,1283,4
train,1284,8
train,1285,8
train,1286,3
train,1287,8
train,1288,8
train,1289,5
train,1290,7
train,1291,6
train,1292,2
train,1293,9
train,1294,9
train,1295,1
train,1296,2
train,1297,5
train,1298,0
train,1299,8
train,1300,4
train,1301,3
train,1302,8
train,1303,4
train,1304,2
train,1305,1
train,1306,2
train,1307,0
train,1308,6
train,1309,5
train,1310,8
train,1311,7
train,1312,0
train,1313,2
train,1314,3
train,1315,9
train,1316,5
train,1317,7
train,1318,9
train,1319,1
train,1320,9
train,1321,7
train,1322,1
train,1323,8
train,1324,1
train,1325,6
train,1326,4
train,1327,7
train,1328,7
train,1329,2
train,1330,3
train,1331,7
train,1332,5
train,1333,1
train,1334,1
train,1335,9
train,1336,8
train,1337,8
train,1338,3
train,1339,3
train,1340,5
train,1341,7
train,1342,3
train,1343,0
train,1344,6
train,1345,7
train,1346,8
train,1347,0
train,1348,4
train,1349,8
train,1350,8
train,1351,4
train,1352,7
train,1353,1
train,1354,8
train,1355,2
train,1356,4
train,1357,7
train,1358,9
train,1359,7
train,1360,6
train,1361,5
train,1362,9
train,1363,7
train,1364,5
train,1365,4
train,1366,5
train,1367,9
train,1368,5
train,1369,6
train,1370,6
train,1371,5
train,1372,4
train,1373,0
train,1374,7
train,1375,6
train,1376,3
train,1377,9
train,1378,0
train,1379,7
train,1380,9
train,1381,7
train,1382,4
train,1383,7
train,1384,3
train,1385,0
train,1386,5
train,1387,6
train,1388,8
train,1389,1
train,1390,6
train,1391,0
train,1392,0
train,1393,6
train,1394,1
train,1395,2
train,1396,0
train,1397,5
train,1398,4
train,1399,8
train,1400,2
train,1401,6
train,1402,1
train,1403,4
train,1404,5
train,1405,3
train,1406,3
train,1407,4
train,1408,9
train,1409,1
train,1410,3
train,1411,8
train,1412,6
train,1413,6
train,1414,7
train,1415,3
train,1416,0
train,1417,9
train,1418,1
train,1419,9
train,1420,1
train,1421,4
train,1422,3
train,1423,6
train,1424,8
train,1425,7
train,1426,2
train,1427,3
train,1428,7
train,1429,9
train,1430,1
train,1431,1
train,1432,2
train,1433,4
train,1434,0
train,1435,3
train,1436,5
train,1437,3
train,1438,2
train,1439,3
train,1440,4
train,1441,3
train,1442,2
train,1443,7
train,1444,0
train,1445,6
train,1446,2
train,1447,7
train,1448,9
train,1449,9
train,1450,2
train,1451,1
train,1452,0
train,1453,3
train,1454,1
train,1455,1
train,1456,1
train,1457,6
train,1458,8
train,1459,6
train,1460,3
train,1461,4
train,1462,9
train,1463,3
train,1464,3
train,1465,3
train,1466,9
train,1467,6
train,1468,9
train,1469,7
train,1470,1
train,1471,3
train,1472,3
train,1473,8
train,1474,2
train,1475,5
train,1476,1
train,1477,1
train,1478,7
train,1479,5
train,1480,5
train,1481,0
train,1482,8
train,1483,9
train,1484,1
train,1485,1
train,1486,3
train,1487,5
train,1488,4
train,1489,2
train,1490,8
train,1491,2
train,1492,8
train,1493,3
train,1494,5
train,1495,0
train,1496,8
train,1497,3
train,1498,9
train,1499,9
train,1500,3
train,1501,4
train,1502,8
train,1503,6
train,1504,9
train,1505,6
train,1506,3
train,1507,6
train,1508,0
train,1509,1
train,1510,8
train,1511,1
train,1512,7
train,1513,0
train,1514,6
train,1515,7
train,1516,9
train,1517,7
train,1518,7
train,1519,1
train,1520,5
train,1521,2
train,1522,8
train,1523,8
train,1524,1
train,1525,6
train,1526,7
train,1527,5
train,1528,1
train,1529,7
train,1530,0
train,1531,4
train,1532,3
train,1533,7
train,1534,7
train,1535,7
train,1536,9
train,1537,8
train,1538,2
train,1539,7
train,1540,4
train,1541,4
train,1542,3
train,1543,6
train,1544,0
train,1545,6
train,1546,7
train,1547,5
train,1548,0
train,1549,7
train,1550,6
train,1551,6
train,1552,2
train,1553,6
train,1554,6
train,1555,6
train,1556,1
train,1557,6
train,1558,3
train,1559,7
train,1560,5
train,1561,8
train,1562,8
train,1563,1
train,1564,5
train,1565,0
train,1566,0
train,1567,3
train,1568,9
train,1569,1
train,1570,9
train,1571,7
train,1572,3
train,1573,5
train,1574,2
train,1575,3
train,1576,3
train,1577,2
train,1578,2
train,1579,7
train,1580,3
train,1581,6
train,1582,3
train,1583,8
train,1584,9
train,1585,5
train,1586,7
train,1587,4
train,1588,0
train,1589,0
train,1590,9
train,1591,6
train,1592,6
train,1593,3
train,1594,4
train,1595,8
train,1596,5
train,1597,0
train,1598,9
train,1599,5
train,1600,4
train,1601,0
train,1602,0
train,1603,8
train,1604,9
train,1605,6
train,1606,3
train,1607,9
train,1608,0
train,1609,2
train,1610,4
train,1611,5
train,1612,3
train,1613,1
train,1614,1
train,1615,4
train,1616,7
train,1617,6
train,1618,9
train,1619,7
train,1620,5
train,1621,8
train,1622,1
train,1623,7
train,1624,4
train,1625,0
train,1626,9
train,1627,5
train,1628,1
train,1629,5
train,1630,1
train,1631,2
train,1632,1
train,1633,1
train,1634,7
train,1635,0
train,1636,6
train,1637,9
train,1638,8
train,1639,2
train,1640,2
train,1641,6
train,1642,6
train,1643,0
train,1644,2
train,1645,5
train,1646,6
train,1647,5
train,1648,1
train,1649,5
train,1650,0
train,1651,0
train,1652,6
train,1653,5
train,1654,5
train,1655,1
train,1656,3
train,1657,3
train,1658,7
train,1659,5
train,1660,0
train,1661,5
train,1662,5
train,1663,0
train,1664,6
train,1665,8
train,1666,9
train,1667,7
train,1668,4
train,1669,8
train,1670,3
train,1671,1
train,1672,3
train,1673,3
train,1674,9
train,1675,4
train,1676,1
train,1677,7
train,1678,7
train,1679,3
train,1680,0
train,1681,3
train,1682,7
train,1683,0
train,1684,9
train,1685,8
train,1686,5
train,1687,4
train,1688,9
train,1689,0
train,1690,4
train,1691,2
train,1692,3
train,1693,5
train,1694,2
train,1695,0
train,1696,7
train,1697,5
train,1698,3
train,1699,9
train,1700,2
train,1701,3
train,1702,6
train,1703,5
train,1704,8
train,1705,1
train,1706,3
train,1707,1
train,1708,6
train,1709,6
train,1710,8
train,1711,8
train,1712,3
train,1713,1
train,1714,8
train,1715,0
train,1716,5
train,1717,2
train,1718,8
train,1719,0
train,1720,4
train,1721,8
train,1722,1
train,1723,5
train,1724,3
train,1725,5
train,1726,4
train,1727,2
train,1728,3
train,1729,8
train,1730,5
train,1731,7
train,1732,4
train,1733,6
train,1734,3
train,1735,0
train,1736,6
train,1737,6
train,1738,7
train,1739,3
train,1740,4
train,1741,8
train,1742,8
train,1743,4
train,1744,3
train,1745,6
train,1746,7
train,1747,7
train,1748,5
train,1749,9
train,1750,6
train,1751,2
train,1752,9
train,1753,3
train,1754,6
train,1755,1
train,1756,8
train,1757,3
train,1758,9
train,1759,8
train,1760,6
train,1761,2
train,1762,1
train,1763,8
train,1764,5
train,1765,9
train,1766,6
train,1767,4
train,1768,0
train,1769,4
train,1770,7
train,1771,1
train,1772,1
train,1773,8
train,1774,0
train,1775,8
train,1776,6
train,1777,0
train,1778,8
train,1779,8
train,1780,3
train,1781,0
train,1782,9
train,1783,1
train,1784,7
train,1785,3
train,1786,9
train,1787,9
train,1788,9
train,1789,9
train,1790,1
train,1791,3
train,1792,4
train,1793,5
train,1794,3
train,1795,0
train,1796,4
train,1797,9
train,1798,1
train,1799,2
train,1800,8
train,1801,5
train,1802,7
train,1803,0
train,1804,5
train,1805,7
train,1806,2
train,1807,1
train,1808,9
train,1809,6
train,1810,5
train,1811,3
train,1812,3
train,1813,7
train,1814,4
train,1815,7
train,1816,7
train,1817,4
train,1818,0
train,1819,9
train,1820,5
train,1821,8
train,1822,4
train,1823,9
train,1824,0
train,1825,1
train,1826,6
train,1827,0
train,1828,8
train,1829,6
train,1830,2
train,1831,7
train,1832,4
train,1833,3
train,1834,7
train,1835,2
train,1836,2
train,1837,7
train,1838,8
train,1839,2
train,1840,8
train,1841,8
train,1842,3
train,1843,5
train,1844,9
train,1845,6
train,1846,6
train,1847,9
train,1848,4
train,1849,8
train,1850,3
train,1851,3
train,1852,9
train,1853,6
train,1854,1
train,1855,3
train,1856,4
train,1857,9
train,1858,1
train,1859,4
train,1860,4
train,1861,5
train,1862,2
train,1863,1
train,1864,0
train,1865,7
train,1866,6
train,1867,7
train,1868,2
train,1869,2
train,1870,5
train,1871,3
train,1872,6
train,1873,2
train,1874,9
train,1875,9
train,1876,0
train,1877,6
train,1878,3
train,1879,7
train,1880,4
train,1881,4
train,1882,7
train,1883,5
train,1884,1
train,1885,7
train,1886,7
train,1887,8
train,1888,9
train,1889,4
train,1890,5
train,1891,0
train,1892,6
train,1893,9
train,1894,5
train,1895,4
train,1896,4
train,1897,5
train,1898,3
train,1899,6
train,1900,5
train,1901,9
train,1902,0
train,1903,8
train,1904,9
train,1905,5
train,1906,9
train,1907,3
train,1908,6
train,1909,6
train,1910,5
train,1911,8
train,1912,0
train,1913,9
train,1914,6
train,1915,8
train,1916,8
train,1917,3
train,1918,8
train,1919,5
train,1920,6
train,1921,8
train,1922,9
train,1923,0
train,1924,7
train,1925,5
train,1926,8
train,1927,3
train,1928,4
train,1929,6
train,1930,5
train,1931,0
train,1932,9
train,1933,6
train,1934,9
train,1935,7
train,1936,6
train,1937,8
train,1938,7
train,1939,1
train,1940,2
train,1941,5
train,1942,9
train,1943,0
train,1944,9
train,1945,6
train,1946,3
train,1947,0
train,1948,7
train,1949,0
train,1950,1
train,1951,3
train,1952,3
train,1953,1
train,1954,8
train,1955,1
train,1956,7
train,1957,5
train,1958,3
train,1959,9
train,1960,6
train,1961,3
train,1962,4
train,1963,4
train,1964,3
train,1965,6
train,1966,4
train,1967,1
train,1968,5
train,1969,6
train,1970,2
train,1971,7
train,1972,4
train,1973,1
train,1974,6
train,1975,7
train,1976,1
train,1977,9
train,1978,8
train,1979,8
train,1980,7
train,1981,0
train,1982,7
train,1983,5
train,1984,0
train,1985,8
train,1986,4
train,1987,8
train,1988,1
train,1989,0
train,1990,5
train,1991,5
train,1992,5
train,1993,0
train,1994,5
train,1995,7
train,1996,6
train,1997,0
train,1998,9
train,1999,6
train,2000,2
train,2001,2
train,2002,9
train,2003,8
train,2004,2
train,2005,4
train,2006,5
train,2007,3
train,2008,2
train,2009,3
train,2010,7
train,2011,4
train,2012,3
train,2013,2
train,2014,4
train,2015,4
train,2016,7
train,2017,8
train,2018,0
train,2019,8
train,2020,2
train,2021,0
train,2022,7
train,2023,1
train,2024,1
train,2025,3
train,2026,8
train,2027,1
train,2028,1
train,2029,5
train,2030,3
train,2031,6
train,2032,1
train,2033,6
train,2034,2
train,2035,9
train,2036,6
train,2037,8
train,2038,3
train,2039,1
train,2040,1
train,2041,0
train,2042,9
train,2043,6
train,2044,5
train,2045,5
train,2046,0
train,2047,8
train,2048,2
train,2049,8
train,2050,0
train,2051,7
train,2052,3
train,2053,3
train,2054,0
train,2055,9
train,2056,6
train,2057,3
train,2058,4
train,2059,2
train,2060,4
train,2061,6
train,2062,8
train,2063,2
train,2064,0
train,2065,2
train,2066,7
train,2067,2
train,2068,2
train,2069,4
train,2070,3
train,2071,0
train,2072,1
train,2073,3
train,2074,8
train,2075,8
train,2076,5
train,2077,4
train,2078,4
train,2079,4
train,2080,3
train,2081,0
train,2082,4
train,2083,4
train,2084,9
train,2085,5
train,2086,6
train,2087,4
train,2088,6
train,2089,0
train,2090,7
train,2091,7
train,2092,9
train,2093,7
train,2094,4
train,2095,2
train,2096,6
train,2097,9
train,2098,0
train,2099,9
train,2100,3
train,2101,9
train,2102,9
train,2103,4
train,2104,0
train,2105,4
train,2106,0
train,2107,7
train,2108,5
train,2109,6
train,2110,1
train,2111,3
train,2112,5
train,2113,5
train,2114,8
train,2115,8
train,2116,0
train,2117,1
train,2118,5
train,2119,5
train,2120,0
train,2121,2
train,2122,7
train,2123,7
train,2124,3
train,2125,5
train,2126,3
train,2127,0
train,2128,0
train,2129,9
train,2130,8
train,2131,4
train,2132,6
train,2133,7
train,2134,7
train,2135,2
train,2136,5
train,2137,4
