Split,Image_Index,Original_Label
Train,213,0
Train,214,9
Train,215,5
Train,216,8
Train,217,5
Train,218,2
Train,219,9
Train,220,0
Train,221,8
Train,222,8
Train,223,0
Train,224,6
Train,225,9
Train,226,1
Train,227,1
Train,228,6
Train,229,3
Train,230,7
Train,231,6
Train,232,6
Train,233,0
Train,234,6
Train,235,6
Train,236,1
Train,237,7
Train,238,1
Train,239,5
Train,240,8
Train,241,3
Train,242,6
Train,243,6
Train,244,8
Train,245,6
Train,246,8
Train,247,4
Train,248,6
Train,249,6
Train,250,1
Train,251,3
Train,252,8
Train,253,3
Train,254,4
Train,255,1
Train,256,7
Train,257,1
Train,258,3
Train,259,8
Train,260,5
Train,261,1
Train,262,1
Train,263,4
Train,264,0
Train,265,9
Train,266,3
Train,267,7
Train,268,4
Train,269,9
Train,270,9
Train,271,2
Train,272,4
Train,273,9
Train,274,9
Train,275,1
Train,276,0
Train,277,5
Train,278,9
Train,279,0
Train,280,8
Train,281,2
Train,282,1
Train,283,2
Train,284,0
Train,285,5
Train,286,6
Train,287,3
Train,288,2
Train,289,7
Train,290,8
Train,291,8
Train,292,6
Train,293,0
Train,294,7
Train,295,9
Train,296,4
Train,297,5
Train,298,6
Train,299,4
Train,300,2
Train,301,1
Train,302,1
Train,303,2
Train,304,1
Train,305,5
Train,306,9
Train,307,9
Train,308,0
Train,309,8
Train,310,4
Train,311,1
Train,312,1
Train,313,6
Train,314,3
Train,315,3
Train,316,9
Train,317,0
Train,318,7
Train,319,9
Train,320,7
Train,321,7
Train,322,9
Train,323,1
Train,324,5
Train,325,1
Train,326,6
Train,327,6
Train,328,8
Train,329,7
Train,330,1
Train,331,3
Train,332,0
Train,333,3
Train,334,3
Train,335,2
Train,336,4
Train,337,5
Train,338,7
Train,339,5
Train,340,9
Train,341,0
Train,342,3
Train,343,4
Train,344,0
Train,345,4
Train,346,4
Train,347,6
Train,348,0
Train,349,0
Train,350,6
Train,351,6
Train,352,0
Train,353,8
Train,354,1
Train,355,6
Train,356,2
Train,357,9
Train,358,2
Train,359,5
Train,360,9
Train,361,6
Train,362,7
Train,363,4
Train,364,1
Train,365,8
Train,366,7
Train,367,3
Train,368,6
Train,369,9
Train,370,3
Train,371,0
Train,372,4
Train,373,0
Train,374,5
Train,375,1
Train,376,0
Train,377,3
Train,378,4
Train,379,8
Train,380,5
Train,381,4
Train,382,7
Train,383,2
Train,384,3
Train,385,9
Train,386,7
Train,387,6
Train,388,7
Train,389,1
Train,390,4
Train,391,7
Train,392,0
Train,393,1
Train,394,7
Train,395,3
Train,396,1
Train,397,8
Train,398,4
Train,399,4
Train,400,2
Train,401,0
Train,402,2
Train,403,2
Train,404,0
Train,405,0
Train,406,9
Train,407,0
Train,408,9
Train,409,6
Train,410,8
Train,411,2
Train,412,7
Train,413,7
Train,414,4
Train,415,0
Train,416,3
Train,417,0
Train,418,8
Train,419,9
Train,420,4
Train,421,2
Train,422,7
Train,423,2
Train,424,5
Train,425,2
Train,426,5
Train,427,1
Train,428,9
Train,429,4
Train,430,8
Train,431,5
Train,432,1
Train,433,7
Train,434,4
Train,435,4
Train,436,0
Train,437,6
Train,438,9
Train,439,0
Train,440,7
Train,441,8
Train,442,8
Train,443,9
Train,444,9
Train,445,3
Train,446,3
Train,447,4
Train,448,0
Train,449,4
Train,450,5
Train,451,6
Train,452,6
Train,453,0
Train,454,1
Train,455,0
Train,456,8
Train,457,0
Train,458,4
Train,459,8
Train,460,8
Train,461,1
Train,462,5
Train,463,2
Train,464,6
Train,465,8
Train,466,1
Train,467,0
Train,468,0
Train,469,7
Train,470,7
Train,471,5
Train,472,9
Train,473,6
Train,474,2
Train,475,8
Train,476,3
Train,477,4
Train,478,7
Train,479,3
Train,480,9
Train,481,0
Train,482,1
Train,483,2
Train,484,4
Train,485,8
Train,486,1
Train,487,8
Train,488,6
Train,489,4
Train,490,4
Train,491,5
Train,492,7
Train,493,1
Train,494,3
Train,495,9
Train,496,8
Train,497,0
Train,498,1
Train,499,7
Train,500,5
Train,501,8
Train,502,2
Train,503,8
Train,504,0
Train,505,4
Train,506,1
Train,507,8
Train,508,9
Train,509,8
Train,510,2
Train,511,9
Train,512,9
Train,513,2
Train,514,7
Train,515,5
Train,516,7
Train,517,3
Train,518,8
Train,519,8
Train,520,4
Train,521,4
Train,522,2
Train,523,7
Train,524,1
Train,525,6
Train,526,4
Train,527,0
Train,528,4
Train,529,6
Train,530,9
Train,531,7
Train,532,6
Train,533,2
Train,534,5
Train,535,5
Train,536,1
Train,537,7
Train,538,2
Train,539,2
Train,540,2
Train,541,9
Train,542,5
Train,543,4
Train,544,2
Train,545,7
Train,546,8
Train,547,1
Train,548,3
Train,549,4
Train,550,3
Train,551,7
Train,552,6
Train,553,9
Train,554,8
Train,555,0
Train,556,6
Train,557,0
Train,558,2
Train,559,2
Train,560,2
Train,561,1
Train,562,8
Train,563,4
Train,564,0
Train,565,1
Train,566,8
Train,567,8
Train,568,1
Train,569,5
Train,570,7
Train,571,6
Train,572,4
Train,573,5
Train,574,8
Train,575,7
Train,576,1
Train,577,9
Train,578,1
Train,579,9
Train,580,8
Train,581,4
Train,582,7
Train,583,3
Train,584,8
Train,585,8
Train,586,2
Train,587,6
Train,588,6
Train,589,7
Train,590,1
Train,591,6
Train,592,8
Train,593,1
Train,594,9
Train,595,7
Train,596,8
Train,597,3
Train,598,0
Train,599,1
Train,600,0
Train,601,8
Train,602,8
Train,603,3
Train,604,0
Train,605,0
Train,606,1
Train,607,5
Train,608,0
Train,609,8
Train,610,8
Train,611,7
Train,612,9
Train,613,9
Train,614,0
Train,615,9
Train,616,4
Train,617,1
Train,618,3
Train,619,6
Train,620,6
Train,621,4
Train,622,4
Train,623,7
Train,624,5
Train,625,6
Train,626,0
Train,627,8
Train,628,0
Train,629,3
Train,630,2
Train,631,8
Train,632,4
Train,633,6
Train,634,9
Train,635,9
Train,636,7
Train,637,0
Train,638,3
Train,639,3
Train,640,6
Train,641,7
Train,642,4
Train,643,9
Train,644,1
Train,645,6
Train,646,2
Train,647,7
Train,648,2
Train,649,2
Train,650,0
Train,651,6
Train,652,7
Train,653,5
Train,654,7
Train,655,6
Train,656,8
Train,657,9
Train,658,0
Train,659,9
Train,660,4
Train,661,4
Train,662,7
Train,663,0
Train,664,9
Train,665,4
Train,666,9
Train,667,6
Train,668,9
Train,669,4
Train,670,5
Train,671,7
Train,672,9
Train,673,2
Train,674,4
Train,675,5
Train,676,1
Train,677,4
Train,678,3
Train,679,9
Train,680,6
Train,681,5
Train,682,6
Train,683,9
Train,684,3
Train,685,3
Train,686,5
Train,687,0
Train,688,7
Train,689,2
Train,690,1
Train,691,3
Train,692,6
Train,693,4
Train,694,0
Train,695,0
Train,696,2
Train,697,5
Train,698,0
Train,699,1
Train,700,0
Train,701,2
Train,702,3
Train,703,9
Train,704,8
Train,705,4
Train,706,9
Train,707,8
Train,708,0
Train,709,2
Train,710,6
Train,711,4
Train,712,4
Train,713,0
Train,714,1
Train,715,8
Train,716,8
Train,717,3
Train,718,6
Train,719,9
Train,720,6
Train,721,6
Train,722,7
Train,723,8
Train,724,2
Train,725,4
Train,726,5
Train,727,7
Train,728,6
Train,729,5
Train,730,3
Train,731,0
Train,732,5
Train,733,0
Train,734,5
Train,735,0
Train,736,8
Train,737,2
Train,738,6
Train,739,7
Train,740,3
Train,741,8
Train,742,2
Train,743,1
Train,744,7
Train,745,6
Train,746,7
Train,747,1
Train,748,0
Train,749,9
Train,750,5
Train,751,5
Train,752,0
Train,753,1
Train,754,7
Train,755,6
Train,756,9
Train,757,0
Train,758,4
Train,759,7
Train,760,7
Train,761,1
Train,762,5
Train,763,9
Train,764,4
Train,765,0
Train,766,8
Train,767,5
Train,768,9
Train,769,9
Train,770,6
Train,771,7
Train,772,1
Train,773,8
Train,774,3
Train,775,2
Train,776,3
Train,777,8
Train,778,2
Train,779,2
Train,780,4
Train,781,6
Train,782,0
Train,783,0
Train,784,5
Train,785,3
Train,786,8
Train,787,2
Train,788,3
Train,789,7
Train,790,2
Train,791,9
Train,792,3
Train,793,8
Train,794,7
Train,795,8
Train,796,2
Train,797,7
Train,798,9
Train,799,0
Train,800,2
Train,801,3
Train,802,2
Train,803,2
Train,804,2
Train,805,3
Train,806,3
Train,807,6
Train,808,2
Train,809,3
Train,810,2
Train,811,8
Train,812,0
Train,813,5
Train,814,5
Train,815,1
Train,816,4
Train,817,5
Train,818,6
Train,819,6
Train,820,2
Train,821,7
Train,822,0
Train,823,1
Train,824,7
Train,825,7
Train,826,8
Train,827,2
Train,828,9
Train,829,2
Train,830,2
Train,831,4
Train,832,2
Train,833,1
Train,834,1
Train,835,1
Train,836,6
Train,837,6
Train,838,6
Train,839,5
Train,840,1
Train,841,1
Train,842,7
Train,843,0
Train,844,4
Train,845,3
Train,846,3
Train,847,7
Train,848,1
Train,849,2
Train,850,3
Train,851,5
Train,852,5
Train,853,5
Train,854,6
Train,855,1
Train,856,4
Train,857,3
Train,858,7
Train,859,8
Train,860,8
Train,861,3
Train,862,6
Train,863,6
Train,864,2
Train,865,3
Train,866,0
Train,867,9
Train,868,4
Train,869,3
Train,870,8
Train,871,0
Train,872,0
Train,873,1
Train,874,1
Train,875,5
Train,876,4
Train,877,9
Train,878,3
Train,879,1
Train,880,8
Train,881,9
Train,882,3
Train,883,9
Train,884,9
Train,885,2
Train,886,9
Train,887,4
Train,888,8
Train,889,2
Train,890,9
Train,891,8
Train,892,8
Train,893,1
Train,894,5
Train,895,3
Train,896,6
Train,897,8
Train,898,7
Train,899,6
Train,900,9
Train,901,8
Train,902,0
Train,903,6
Train,904,4
Train,905,0
Train,906,0
Train,907,2
Train,908,5
Train,909,8
Train,910,2
Train,911,0
Train,912,2
Train,913,7
Train,914,6
Train,915,9
Train,916,7
Train,917,1
Train,918,5
Train,919,5
Train,920,6
Train,921,6
Train,922,3
Train,923,6
Train,924,2
Train,925,4
Train,926,7
Train,927,0
Train,928,5
Train,929,6
Train,930,4
Train,931,6
Train,932,5
Train,933,2
Train,934,4
Train,935,6
Train,936,1
Train,937,6
Train,938,0
Train,939,4
Train,940,0
Train,941,3
Train,942,1
Train,943,8
Train,944,5
Train,945,4
Train,946,4
Train,947,1
Train,948,7
Train,949,3
Train,950,9
Train,951,4
Train,952,7
Train,953,9
Train,954,7
Train,955,3
Train,956,7
Train,957,2
Train,958,8
Train,959,4
Train,960,6
Train,961,6
Train,962,1
Train,963,2
Train,964,9
Train,965,0
Train,966,4
Train,967,8
Train,968,7
Train,969,3
Train,970,9
Train,971,8
Train,972,7
Train,973,7
Train,974,0
Train,975,2
Train,976,4
Train,977,1
Train,978,1
Train,979,4
Train,980,1
Train,981,5
Train,982,4
Train,983,0
Train,984,5
Train,985,6
Train,986,2
Train,987,8
Train,988,5
Train,989,0
Train,990,2
Train,991,1
Train,992,3
Train,993,5
Train,994,7
Train,995,3
Train,996,5
Train,997,1
Train,998,3
Train,999,5
Train,1000,9
Train,1001,4
Train,1002,3
Train,1003,2
Train,1004,4
Train,1005,4
Train,1006,1
Train,1007,4
Train,1008,2
Train,1009,2
Train,1010,3
Train,1011,8
Train,1012,0
Train,1013,6
Train,1014,8
Train,1015,5
Train,1016,6
Train,1017,6
Train,1018,4
Train,1019,7
Train,1020,1
Train,1021,1
Train,1022,4
Train,1023,6
Train,1024,2
Train,1025,3
Train,1026,9
Train,1027,6
Train,1028,9
Train,1029,1
Train,1030,3
Train,1031,6
Train,1032,8
Train,1033,5
Train,1034,9
Train,1035,6
Train,1036,8
Train,1037,1
Train,1038,6
Train,1039,0
Train,1040,2
Train,1041,3
Train,1042,7
Train,1043,9
Train,1044,0
Train,1045,9
Train,1046,7
Train,1047,6
Train,1048,3
Train,1049,9
Train,1050,2
Train,1051,6
Train,1052,1
Train,1053,6
Train,1054,7
Train,1055,3
Train,1056,8
Train,1057,3
Train,1058,8
Train,1059,3
Train,1060,8
Train,1061,5
Train,1062,9
Train,1063,6
Train,1064,1
Train,1065,2
Train,1066,5
Train,1067,2
Train,1068,1
Train,1069,4
Train,1070,3
Train,1071,7
Train,1072,5
Train,1073,9
Train,1074,3
Train,1075,9
Train,1076,3
Train,1077,2
Train,1078,9
Train,1079,1
Train,1080,8
Train,1081,5
Train,1082,9
Train,1083,7
Train,1084,2
Train,1085,6
Train,1086,0
Train,1087,8
Train,1088,5
Train,1089,7
Train,1090,1
Train,1091,5
Train,1092,8
Train,1093,5
Train,1094,7
Train,1095,1
Train,1096,5
Train,1097,0
Train,1098,3
Train,1099,9
Train,1100,3
Train,1101,6
Train,1102,9
Train,1103,1
Train,1104,3
Train,1105,9
Train,1106,8
Train,1107,2
Train,1108,2
Train,1109,3
Train,1110,2
Train,1111,5
Train,1112,9
Train,1113,7
Train,1114,9
Train,1115,9
Train,1116,8
Train,1117,9
Train,1118,7
Train,1119,0
Train,1120,3
Train,1121,3
Train,1122,2
Train,1123,0
Train,1124,3
Train,1125,7
Train,1126,6
Train,1127,3
Train,1128,3
Train,1129,2
Train,1130,0
Train,1131,6
Train,1132,6
Train,1133,5
Train,1134,5
Train,1135,7
Train,1136,5
Train,1137,9
Train,1138,8
Train,1139,2
Train,1140,9
Train,1141,8
Train,1142,0
Train,1143,4
Train,1144,0
Train,1145,1
Train,1146,2
Train,1147,0
Train,1148,4
Train,1149,7
Train,1150,3
Train,1151,8
Train,1152,5
Train,1153,1
Train,1154,6
Train,1155,6
Train,1156,5
Train,1157,5
Train,1158,4
Train,1159,6
Train,1160,3
Train,1161,6
Train,1162,8
Train,1163,2
Train,1164,3
Train,1165,7
Train,1166,0
Train,1167,7
Train,1168,0
Train,1169,4
Train,1170,1
Train,1171,9
Train,1172,5
Train,1173,7
Train,1174,8
Train,1175,6
Train,1176,6
Train,1177,8
Train,1178,0
Train,1179,7
Train,1180,2
Train,1181,8
Train,1182,4
Train,1183,8
Train,1184,2
Train,1185,0
Train,1186,9
Train,1187,0
Train,1188,0
Train,1189,2
Train,1190,9
Train,1191,6
Train,1192,6
Train,1193,5
Train,1194,6
Train,1195,0
Train,1196,3
Train,1197,7
Train,1198,5
Train,1199,5
Train,1200,7
Train,1201,9
Train,1202,3
Train,1203,4
Train,1204,5
Train,1205,0
Train,1206,5
Train,1207,2
Train,1208,3
Train,1209,2
Train,1210,6
Train,1211,0
Train,1212,4
Train,1213,9
Train,1214,0
Train,1215,7
Train,1216,0
Train,1217,9
Train,1218,7
Train,1219,2
Train,1220,6
Train,1221,4
Train,1222,6
Train,1223,9
Train,1224,5
Train,1225,4
Train,1226,7
Train,1227,0
Train,1228,6
Train,1229,8
Train,1230,8
Train,1231,9
Train,1232,9
Train,1233,9
Train,1234,0
Train,1235,9
Train,1236,8
Train,1237,6
Train,1238,4
Train,1239,8
Train,1240,1
Train,1241,9
Train,1242,1
Train,1243,0
Train,1244,5
Train,1245,8
Train,1246,6
Train,1247,9
Train,1248,6
Train,1249,0
Train,1250,8
Train,1251,1
Train,1252,3
Train,1253,9
Train,1254,4
Train,1255,8
Train,1256,4
Train,1257,3
Train,1258,2
Train,1259,6
Train,1260,0
Train,1261,8
Train,1262,9
Train,1263,9
Train,1264,4
Train,1265,3
Train,1266,0
Train,1267,2
Train,1268,4
Train,1269,4
Train,1270,0
Train,1271,3
Train,1272,5
Train,1273,7
Train,1274,5
Train,1275,7
Train,1276,7
Train,1277,9
Train,1278,0
Train,1279,9
Train,1280,5
Train,1281,3
Train,1282,8
Train,1283,2
Train,1284,4
Train,1285,2
Train,1286,3
Train,1287,1
Train,1288,2
Train,1289,8
Train,1290,9
Train,1291,2
Train,1292,8
Train,1293,1
Train,1294,4
Train,1295,2
Train,1296,0
Train,1297,4
Train,1298,5
Train,1299,4
Train,1300,8
Train,1301,1
Train,1302,7
Train,1303,4
Train,1304,1
Train,1305,1
Train,1306,0
Train,1307,2
Train,1308,7
Train,1309,7
Train,1310,4
Train,1311,4
Train,1312,4
Train,1313,4
Train,1314,8
Train,1315,4
Train,1316,3
Train,1317,6
Train,1318,6
Train,1319,0
Train,1320,1
Train,1321,3
Train,1322,9
Train,1323,8
Train,1324,4
Train,1325,8
Train,1326,9
Train,1327,6
Train,1328,2
Train,1329,0
Train,1330,5
Train,1331,5
Train,1332,9
Train,1333,4
Train,1334,2
Train,1335,0
Train,1336,8
Train,1337,8
Train,1338,0
Train,1339,4
Train,1340,0
Train,1341,7
Train,1342,6
Train,1343,9
Train,1344,5
Train,1345,3
Train,1346,5
Train,1347,4
Train,1348,4
Train,1349,4
Train,1350,4
Train,1351,3
Train,1352,7
Train,1353,9
Train,1354,2
Train,1355,5
Train,1356,1
Train,1357,8
Train,1358,3
Train,1359,2
Train,1360,6
Train,1361,9
Train,1362,6
Train,1363,3
Train,1364,1
Train,1365,7
Train,1366,4
Train,1367,6
Train,1368,3
Train,1369,7
Train,1370,8
Train,1371,6
Train,1372,2
Train,1373,4
Train,1374,6
Train,1375,8
Train,1376,0
Train,1377,1
Train,1378,9
Train,1379,9
Train,1380,1
Train,1381,0
Train,1382,0
Train,1383,8
Train,1384,9
Train,1385,4
Train,1386,7
Train,1387,4
Train,1388,4
Train,1389,1
Train,1390,9
Train,1391,8
Train,1392,8
Train,1393,6
Train,1394,1
Train,1395,7
Train,1396,4
Train,1397,8
Train,1398,8
Train,1399,8
Train,1400,0
Train,1401,5
Train,1402,6
Train,1403,6
Train,1404,8
Train,1405,3
Train,1406,4
Train,1407,4
Train,1408,1
Train,1409,2
Train,1410,1
Train,1411,5
Train,1412,7
Train,1413,1
Train,1414,7
Train,1415,2
Train,1416,8
Train,1417,5
Train,1418,9
Train,1419,5
Train,1420,6
Train,1421,1
Train,1422,9
Train,1423,5
Train,1424,0
Train,1425,4
Train,1426,3
Train,1427,3
Train,1428,0
Train,1429,8
Train,1430,2
Train,1431,8
Train,1432,0
Train,1433,9
Train,1434,0
Train,1435,4
Train,1436,6
Train,1437,9
Train,1438,2
Train,1439,8
Train,1440,2
Train,1441,7
Train,1442,7
Train,1443,2
Train,1444,2
Train,1445,7
Train,1446,1
Train,1447,6
Train,1448,1
Train,1449,3
Train,1450,4
Train,1451,4
Train,1452,8
Train,1453,6
Train,1454,0
Train,1455,1
Train,1456,9
Train,1457,4
Train,1458,2
Train,1459,7
Train,1460,5
Train,1461,3
Train,1462,9
Train,1463,0
Train,1464,1
Train,1465,9
Train,1466,0
Train,1467,9
Train,1468,8
Train,1469,7
Train,1470,0
Train,1471,4
Train,1472,9
Train,1473,0
Train,1474,5
Train,1475,2
Train,1476,1
Train,1477,0
Train,1478,2
Train,1479,8
Train,1480,8
Train,1481,0
Train,1482,5
Train,1483,7
Train,1484,6
Train,1485,6
Train,1486,5
Train,1487,3
Train,1488,7
Train,1489,7
Train,1490,7
Train,1491,4
Train,1492,2
Train,1493,0
Train,1494,1
Train,1495,7
Train,1496,3
Train,1497,2
Train,1498,7
Train,1499,3
Train,1500,2
Train,1501,2
Train,1502,1
Train,1503,5
Train,1504,9
Train,1505,9
Train,1506,8
Train,1507,0
Train,1508,8
Train,1509,4
Train,1510,3
Train,1511,3
Train,1512,8
Train,1513,5
Train,1514,0
Train,1515,8
Train,1516,4
Train,1517,5
Train,1518,7
Train,1519,5
Train,1520,1
Train,1521,5
Train,1522,0
Train,1523,2
Train,1524,0
Train,1525,5
Train,1526,4
Train,1527,2
Train,1528,3
Train,1529,6
Train,1530,2
Train,1531,6
Train,1532,2
Train,1533,2
Train,1534,3
Train,1535,4
Train,1536,6
Train,1537,6
Train,1538,5
Train,1539,3
Train,1540,0
Train,1541,1
Train,1542,2
Train,1543,7
Train,1544,7
Train,1545,5
Train,1546,3
Train,1547,1
Train,1548,1
Train,1549,7
Train,1550,6
Train,1551,1
Train,1552,6
Train,1553,3
Train,1554,3
Train,1555,3
Train,1556,3
Train,1557,4
Train,1558,8
Train,1559,1
Train,1560,0
Train,1561,7
Train,1562,7
Train,1563,6
Train,1564,8
Train,1565,1
Train,1566,2
Train,1567,5
Train,1568,3
Train,1569,4
Train,1570,1
Train,1571,1
Train,1572,9
Train,1573,3
Train,1574,1
Train,1575,4
Train,1576,2
Train,1577,7
Train,1578,1
Train,1579,6
Train,1580,5
Train,1581,7
Train,1582,7
Train,1583,7
Train,1584,6
Train,1585,6
Train,1586,1
Train,1587,9
Train,1588,5
Train,1589,0
Train,1590,9
Train,1591,5
Train,1592,7
Train,1593,0
Train,1594,0
Train,1595,4
Train,1596,6
Train,1597,8
Train,1598,0
Train,1599,1
Train,1600,5
Train,1601,0
Train,1602,9
Train,1603,3
Train,1604,1
Train,1605,1
Train,1606,2
Train,1607,0
Train,1608,3
Train,1609,2
Train,1610,9
Train,1611,1
Train,1612,9
Train,1613,6
Train,1614,2
Train,1615,4
Train,1616,8
Train,1617,8
Train,1618,5
Train,1619,9
Train,1620,2
Train,1621,1
Train,1622,9
Train,1623,4
Train,1624,4
Train,1625,3
Train,1626,0
Train,1627,6
Train,1628,6
Train,1629,0
Train,1630,4
Train,1631,1
Train,1632,0
Train,1633,9
Train,1634,5
Train,1635,6
Train,1636,5
Train,1637,6
Train,1638,9
Train,1639,4
Train,1640,4
Train,1641,2
Train,1642,6
Train,1643,8
Train,1644,4
Train,1645,7
Train,1646,6
Train,1647,5
Train,1648,9
Train,1649,8
Train,1650,7
Train,1651,1
Train,1652,9
Train,1653,5
Train,1654,4
Train,1655,3
Train,1656,5
Train,1657,4
Train,1658,3
Train,1659,4
Train,1660,1
Train,1661,5
Train,1662,5
Train,1663,4
Train,1664,0
Train,1665,8
Train,1666,4
Train,1667,4
Train,1668,0
Train,1669,9
Train,1670,2
Train,1671,8
Train,1672,9
Train,1673,8
Train,1674,0
Train,1675,2
Train,1676,2
Train,1677,2
Train,1678,6
Train,1679,7
Train,1680,8
Train,1681,1
Train,1682,9
Train,1683,8
Train,1684,0
Train,1685,3
Train,1686,8
Train,1687,6
Train,1688,8
Train,1689,1
Train,1690,6
Train,1691,5
Train,1692,4
Train,1693,2
Train,1694,1
Train,1695,4
Train,1696,3
Train,1697,9
Train,1698,7
Train,1699,8
Train,1700,3
Train,1701,0
Train,1702,8
Train,1703,3
Train,1704,4
Train,1705,2
Train,1706,9
Train,1707,1
Train,1708,0
Train,1709,0
Train,1710,3
Train,1711,0
Train,1712,4
Train,1713,5
Train,1714,9
Train,1715,0
Train,1716,7
Train,1717,5
Train,1718,9
Train,1719,5
Train,1720,8
Train,1721,8
Train,1722,6
Train,1723,3
Train,1724,1
Train,1725,9
Train,1726,5
Train,1727,2
Train,1728,4
Train,1729,7
Train,1730,6
Train,1731,1
Train,1732,8
Train,1733,6
Train,1734,9
Train,1735,3
Train,1736,1
Train,1737,3
Train,1738,7
Train,1739,4
Train,1740,0
Train,1741,6
Train,1742,7
Train,1743,6
Train,1744,9
Train,1745,2
Train,1746,4
Train,1747,1
Train,1748,9
Train,1749,8
Train,1750,5
Train,1751,8
Train,1752,2
Train,1753,2
Train,1754,5
Train,1755,0
Train,1756,2
Train,1757,0
Train,1758,7
Train,1759,0
Train,1760,6
Train,1761,6
Train,1762,4
Train,1763,8
Train,1764,7
Train,1765,9
Train,1766,6
Train,1767,9
Train,1768,2
Train,1769,3
Train,1770,8
Train,1771,8
Train,1772,3
Train,1773,9
Train,1774,9
Train,1775,8
Train,1776,7
Train,1777,2
Train,1778,3
Train,1779,5
Train,1780,5
Train,1781,1
Train,1782,8
Train,1783,7
Train,1784,4
Train,1785,3
Train,1786,5
Train,1787,2
Train,1788,2
Train,1789,2
Train,1790,1
Train,1791,4
Train,1792,2
Train,1793,2
Train,1794,8
Train,1795,4
Train,1796,9
Train,1797,8
Train,1798,2
Train,1799,1
Train,1800,2
Train,1801,5
Train,1802,6
Train,1803,3
Train,1804,4
Train,1805,5
Train,1806,7
Train,1807,6
Train,1808,7
Train,1809,6
Train,1810,5
Train,1811,0
Train,1812,2
Train,1813,4
Train,1814,4
Train,1815,3
Train,1816,0
Train,1817,4
Train,1818,2
Train,1819,6
Train,1820,1
Train,1821,8
Train,1822,8
Train,1823,3
Train,1824,0
Train,1825,7
Train,1826,4
Train,1827,9
Train,1828,7
Train,1829,9
Train,1830,2
Train,1831,0
Train,1832,4
Train,1833,7
Train,1834,3
Train,1835,7
Train,1836,6
Train,1837,6
Train,1838,2
Train,1839,3
Train,1840,7
Train,1841,3
Train,1842,6
Train,1843,8
Train,1844,2
Train,1845,3
Train,1846,3
Train,1847,5
Train,1848,5
Train,1849,5
Train,1850,2
Train,1851,4
Train,1852,2
Train,1853,8
Train,1854,7
Train,1855,4
Train,1856,3
Train,1857,7
Train,1858,7
Train,1859,8
Train,1860,5
Train,1861,2
Train,1862,8
Train,1863,4
Train,1864,3
Train,1865,5
Train,1866,4
Train,1867,2
Train,1868,9
Train,1869,1
Train,1870,4
